dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
SEIR015_sl1000_mr025_nv10_14,0.842,0.64,0.727,0.72,0.72,0.72
SEIR015_sl1000_mr025_nv10_15,1.0,0.5,0.667,0.95,0.328,0.487
SEIR015_sl1000_mr025_nv10_16,1.0,0.571,0.727,0.929,0.929,0.929
SEIR015_sl1000_mr025_nv10_17,0.9,0.711,0.794,0.867,0.684,0.765
SEIR015_sl1000_mr025_nv10_18,1.0,0.595,0.746,0.931,0.73,0.818
SEIR015_sl1000_mr025_nv10_19,1.0,0.737,0.848,0.833,0.789,0.811
SEIR015_sl1000_mr025_nv10_2,0.976,0.732,0.837,0.919,0.607,0.731
SEIR015_sl1000_mr025_nv10_20,1.0,0.375,0.545,0.857,0.75,0.8
SEIR015_sl1000_mr025_nv10_3,1.0,0.761,0.864,0.889,0.87,0.879
SEIR015_sl1000_mr025_nv10_4,0.972,0.795,0.875,0.919,0.773,0.84
SEIR015_sl1000_mr025_nv10_5,0.923,0.75,0.828,0.884,0.792,0.835
SEIR015_sl1000_mr025_nv10_6,0.93,0.87,0.899,0.974,0.804,0.881
SEIR015_sl1000_mr025_nv10_7,0.833,0.556,0.667,0.889,0.889,0.889
SEIR015_sl1000_mr025_nv10_8,1.0,0.7,0.824,0.941,0.8,0.865
SEIR015_sl1000_mr025_nv10_9,1.0,0.875,0.933,0.962,0.893,0.926
SEIR015_sl1000_mr025_nv20_1,1.0,0.6,0.75,0.867,0.867,0.867
SEIR015_sl1000_mr025_nv20_10,1.0,0.333,0.5,0.636,0.778,0.7
SEIR015_sl1000_mr025_nv20_11,1.0,0.692,0.818,0.833,0.769,0.8
SEIR015_sl1000_mr025_nv20_12,0.923,0.6,0.727,0.857,0.6,0.706
SEIR015_sl1000_mr025_nv20_13,1.0,0.222,0.364,0.692,1.0,0.818
SEIR015_sl1000_mr025_nv20_14,0.952,0.909,0.93,0.857,0.818,0.837
SEIR015_sl1000_mr025_nv20_15,1.0,0.375,0.545,0.944,0.708,0.81
SEIR015_sl1000_mr025_nv20_16,0.929,0.867,0.897,0.893,0.833,0.862
SEIR015_sl1000_mr025_nv20_17,0.978,0.804,0.882,0.956,0.768,0.851
SEIR015_sl1000_mr025_nv20_18,0.955,0.538,0.689,0.96,0.615,0.75
SEIR015_sl1000_mr025_nv20_19,0.667,0.182,0.286,0.538,0.636,0.583
SEIR015_sl1000_mr025_nv20_2,1.0,0.64,0.78,1.0,0.88,0.936
SEIR015_sl1000_mr025_nv20_20,0.846,0.579,0.688,0.647,0.579,0.611
SEIR015_sl1000_mr025_nv20_3,1.0,0.667,0.8,0.953,0.621,0.752
SEIR015_sl1000_mr025_nv20_4,1.0,0.758,0.862,0.88,0.667,0.759
SEIR015_sl1000_mr025_nv20_5,0.972,0.897,0.933,0.912,0.795,0.849
SEIR015_sl1000_mr025_nv20_6,0.889,0.421,0.571,0.811,0.789,0.8
SEIR015_sl1000_mr025_nv20_7,0.935,0.806,0.866,1.0,0.889,0.941
SEIR015_sl1000_mr025_nv20_8,0.958,0.687,0.8,0.917,0.657,0.765
SEIR015_sl1000_mr025_nv20_9,0.812,0.722,0.765,0.667,0.444,0.533
SEIR015_sl1000_mr025_nv5_1,1.0,0.357,0.526,0.857,0.429,0.571
SEIR015_sl1000_mr025_nv5_10,1.0,0.333,0.5,0.789,0.417,0.545
SEIR015_sl1000_mr025_nv5_11,0.971,0.723,0.829,0.963,0.553,0.703
SEIR015_sl1000_mr025_nv5_12,0.778,0.636,0.7,0.429,0.273,0.333
SEIR015_sl1000_mr025_nv5_13,1.0,0.677,0.808,0.917,0.71,0.8
SEIR015_sl1000_mr025_nv5_14,1.0,0.467,0.636,0.688,0.733,0.71
SEIR015_sl1000_mr025_nv5_15,0.913,0.646,0.757,0.884,0.585,0.704
SEIR015_sl1000_mr025_nv5_16,1.0,0.846,0.917,1.0,0.615,0.762
SEIR015_sl1000_mr025_nv5_17,0.968,0.732,0.833,0.892,0.805,0.846
SEIR015_sl1000_mr025_nv5_18,0.897,0.636,0.745,0.85,0.618,0.716
SEIR015_sl1000_mr025_nv5_19,1.0,0.182,0.308,0.833,0.455,0.588
SEIR015_sl1000_mr025_nv5_2,1.0,0.444,0.615,1.0,0.556,0.714
SEIR015_sl1000_mr025_nv5_20,1.0,0.61,0.758,0.897,0.634,0.743
SEIR015_sl1000_mr025_nv5_3,0.846,0.407,0.55,0.929,0.481,0.634
SEIR015_sl1000_mr025_nv5_4,0.919,0.68,0.782,0.903,0.56,0.691
SEIR015_sl1000_mr025_nv5_5,0.7,0.333,0.452,0.667,0.286,0.4
SEIR015_sl1000_mr025_nv5_6,0.958,0.371,0.535,0.864,0.306,0.452
SEIR015_sl1000_mr025_nv5_7,0.875,0.808,0.84,0.81,0.654,0.723
SEIR015_sl1000_mr025_nv5_8,1.0,0.696,0.821,0.882,0.652,0.75
SEIR015_sl1000_mr025_nv5_9,1.0,0.4,0.571,0.667,0.35,0.459
SEIR015_sl1000_mr05_nv10_1,0.917,0.647,0.759,0.714,0.588,0.645
SEIR015_sl1000_mr05_nv10_10,1.0,0.444,0.615,0.857,0.667,0.75
SEIR015_sl1000_mr05_nv10_11,0.667,0.25,0.364,0.6,0.375,0.462
SEIR015_sl1000_mr05_nv10_12,1.0,0.125,0.222,0.727,1.0,0.842
SEIR015_sl1000_mr05_nv10_13,0.979,0.754,0.852,0.981,0.836,0.903
SEIR015_sl1000_mr05_nv10_14,0.944,0.739,0.829,0.862,0.543,0.667
SEIR015_sl1000_mr05_nv10_15,1.0,0.545,0.706,0.875,0.636,0.737
SEIR015_sl1000_mr05_nv10_16,1.0,0.659,0.794,0.973,0.878,0.923
SEIR015_sl1000_mr05_nv10_17,0.974,0.551,0.704,0.915,0.783,0.844
SEIR015_sl1000_mr05_nv10_18,0.962,0.61,0.746,0.892,0.805,0.846
SEIR015_sl1000_mr05_nv10_19,1.0,0.5,0.667,0.964,0.844,0.9
SEIR015_sl1000_mr05_nv10_2,0.941,0.762,0.842,0.879,0.69,0.773
SEIR015_sl1000_mr05_nv10_20,0.85,0.415,0.557,0.75,0.22,0.34
SEIR015_sl1000_mr05_nv10_3,1.0,0.696,0.821,0.839,0.839,0.839
SEIR015_sl1000_mr05_nv10_4,1.0,0.594,0.745,0.8,0.75,0.774
SEIR015_sl1000_mr05_nv10_5,1.0,0.636,0.778,0.727,0.727,0.727
SEIR015_sl1000_mr05_nv10_6,1.0,0.833,0.909,0.955,0.7,0.808
SEIR015_sl1000_mr05_nv10_7,1.0,0.231,0.375,0.615,0.615,0.615
SEIR015_sl1000_mr05_nv10_8,1.0,0.778,0.875,0.812,0.722,0.765
SEIR015_sl1000_mr05_nv10_9,1.0,0.6,0.75,0.917,0.733,0.815
SEIR015_sl250_mr025_nv10_1,0.667,0.118,0.2,0.857,0.706,0.774
SEIR015_sl250_mr025_nv10_10,0.9,0.153,0.261,0.704,0.322,0.442
SEIR015_sl250_mr025_nv10_11,0.9,0.265,0.409,0.64,0.471,0.542
SEIR015_sl250_mr025_nv10_12,1.0,0.14,0.245,0.667,0.512,0.579
SEIR015_sl250_mr025_nv10_13,1.0,0.5,0.667,0.846,0.688,0.759
SEIR015_sl250_mr025_nv10_14,1.0,0.08,0.148,0.542,0.52,0.531
SEIR015_sl250_mr025_nv10_15,0.867,0.265,0.406,0.581,0.51,0.543
SEIR015_sl250_mr025_nv10_16,0,0,0,0.5,0.296,0.372
SEIR015_sl250_mr025_nv10_17,0,0,0,0.167,0.083,0.111
SEIR015_sl250_mr025_nv10_18,0,0,0,0.3,0.273,0.286
SEIR015_sl250_mr025_nv10_19,0.818,0.243,0.375,0.545,0.324,0.407
SEIR015_sl250_mr025_nv10_2,1.0,0.045,0.087,0.4,0.182,0.25
SEIR015_sl250_mr025_nv10_20,0.909,0.303,0.455,0.688,0.667,0.677
SEIR015_sl250_mr025_nv10_3,0,0,0,0.154,0.133,0.143
SEIR015_sl250_mr025_nv10_4,0.75,0.24,0.364,0.741,0.8,0.769
SEIR015_sl250_mr025_nv10_5,1.0,0.125,0.222,0.6,0.75,0.667
SEIR015_sl250_mr025_nv10_6,0.929,0.371,0.531,0.552,0.457,0.5
SEIR015_sl250_mr025_nv10_7,1.0,0.25,0.4,0.667,0.25,0.364
SEIR015_sl250_mr025_nv10_8,0.938,0.556,0.698,0.864,0.704,0.776
SEIR015_sl250_mr025_nv10_9,0.8,0.267,0.4,0.8,0.533,0.64
SEIR015_sl500_mr025_nv10_1,1.0,0.6,0.75,0.667,0.6,0.632
SEIR015_sl500_mr025_nv10_10,0.943,0.767,0.846,0.872,0.791,0.829
SEIR015_sl500_mr025_nv10_11,0,0,0,0.833,0.625,0.714
SEIR015_sl500_mr025_nv10_12,1.0,0.623,0.767,0.865,0.604,0.711
SEIR015_sl500_mr025_nv10_13,1.0,0.429,0.6,0.76,0.679,0.717
SEIR015_sl500_mr025_nv10_14,1.0,0.556,0.714,0.889,0.889,0.889
SEIR015_sl500_mr025_nv10_15,0.932,0.707,0.804,0.881,0.638,0.74
SEIR015_sl500_mr025_nv10_16,1.0,0.417,0.588,0.833,0.833,0.833
SEIR015_sl500_mr025_nv10_17,1.0,0.5,0.667,0.857,0.857,0.857
SEIR015_sl500_mr025_nv10_18,0.824,0.538,0.651,0.684,0.5,0.578
SEIR015_sl500_mr025_nv10_19,1.0,0.4,0.571,0.909,1.0,0.952
SEIR015_sl500_mr025_nv10_2,0.833,0.625,0.714,0.667,0.75,0.706
SEIR015_sl500_mr025_nv10_20,0.971,0.531,0.687,0.867,0.609,0.716
SEIR015_sl500_mr025_nv10_3,0.905,0.514,0.655,0.882,0.405,0.556
SEIR015_sl500_mr025_nv10_4,0.933,0.341,0.5,0.781,0.61,0.685
SEIR015_sl500_mr025_nv10_5,0.9,0.643,0.75,0.929,0.929,0.929
SEIR015_sl500_mr025_nv10_6,0.75,0.316,0.444,0.55,0.579,0.564
SEIR015_sl500_mr025_nv10_7,0.941,0.516,0.667,0.889,0.645,0.748
SEIR015_sl500_mr025_nv10_8,0.964,0.403,0.568,0.865,0.672,0.756
SEIR015_sl500_mr025_nv10_9,1.0,0.182,0.308,0.692,0.818,0.75
SEIR01_sl1000_mr0125_nv10_1,1.0,0.722,0.839,0.875,0.778,0.824
SEIR01_sl1000_mr0125_nv10_10,0.923,0.889,0.906,0.918,0.833,0.874
SEIR01_sl1000_mr0125_nv10_11,1.0,0.846,0.917,0.929,1.0,0.963
SEIR01_sl1000_mr0125_nv10_12,1.0,0.2,0.333,1.0,0.2,0.333
SEIR01_sl1000_mr0125_nv10_13,1.0,0.8,0.889,1.0,1.0,1.0
SEIR01_sl1000_mr0125_nv10_14,0.963,0.867,0.912,0.966,0.933,0.949
SEIR01_sl1000_mr0125_nv10_15,1.0,0.875,0.933,0.952,0.833,0.889
SEIR01_sl1000_mr0125_nv10_16,1.0,0.571,0.727,0.857,0.857,0.857
SEIR01_sl1000_mr0125_nv10_17,0.857,0.5,0.632,0.833,0.833,0.833
SEIR01_sl1000_mr0125_nv10_18,0.949,0.822,0.881,0.905,0.844,0.874
SEIR01_sl1000_mr0125_nv10_19,0.957,0.733,0.83,0.962,0.833,0.893
SEIR01_sl1000_mr0125_nv10_2,1.0,0.769,0.87,1.0,1.0,1.0
SEIR01_sl1000_mr0125_nv10_20,0.95,0.76,0.844,0.885,0.92,0.902
SEIR01_sl1000_mr0125_nv10_3,1.0,0.842,0.914,0.971,0.895,0.932
SEIR01_sl1000_mr0125_nv10_4,0.905,0.792,0.844,0.9,0.75,0.818
SEIR01_sl1000_mr0125_nv10_5,0.95,0.809,0.874,0.953,0.872,0.911
SEIR01_sl1000_mr0125_nv10_6,0.933,0.875,0.903,0.976,0.833,0.899
SEIR01_sl1000_mr0125_nv10_7,1.0,0.897,0.946,0.973,0.923,0.947
SEIR01_sl1000_mr0125_nv10_8,0.8,0.667,0.727,0.714,0.833,0.769
SEIR01_sl1000_mr0125_nv10_9,0.977,0.915,0.945,0.977,0.894,0.933
SEIR01_sl1000_mr025_nv10_1,0.958,0.821,0.885,0.889,0.857,0.873
SEIR01_sl1000_mr025_nv10_10,0.875,0.778,0.824,0.778,0.778,0.778
SEIR01_sl1000_mr025_nv10_11,1.0,0.829,0.906,0.917,0.943,0.93
SEIR01_sl1000_mr025_nv10_12,0.714,0.625,0.667,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv10_13,0.944,0.85,0.895,0.824,0.7,0.757
SEIR01_sl1000_mr025_nv10_14,0.938,0.882,0.909,0.912,0.912,0.912
SEIR01_sl1000_mr025_nv10_15,0.8,0.8,0.8,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv10_16,0.949,0.881,0.914,0.947,0.857,0.9
SEIR01_sl1000_mr025_nv10_17,0.85,0.756,0.8,0.889,0.711,0.79
SEIR01_sl1000_mr025_nv10_18,0.875,0.778,0.824,0.8,0.889,0.842
SEIR01_sl1000_mr025_nv10_19,0.9,0.763,0.826,0.868,0.78,0.821
SEIR01_sl1000_mr025_nv10_2,0.947,0.818,0.878,0.875,0.955,0.913
SEIR01_sl1000_mr025_nv10_20,0.933,0.824,0.875,0.824,0.824,0.824
SEIR01_sl1000_mr025_nv10_3,0.884,0.776,0.826,0.878,0.878,0.878
SEIR01_sl1000_mr025_nv10_4,0.977,0.808,0.884,0.957,0.846,0.898
SEIR01_sl1000_mr025_nv10_5,0.95,0.864,0.905,0.927,0.864,0.894
SEIR01_sl1000_mr025_nv10_6,0.833,0.714,0.769,0.857,0.857,0.857
SEIR01_sl1000_mr025_nv10_7,0.812,0.65,0.722,0.861,0.775,0.816
SEIR01_sl1000_mr025_nv10_8,0.818,0.667,0.735,0.88,0.815,0.846
SEIR01_sl1000_mr025_nv10_9,0.911,0.872,0.891,0.907,0.83,0.867
SEIR01_sl1000_mr025_nv20_1,0.897,0.812,0.852,0.818,0.844,0.831
SEIR01_sl1000_mr025_nv20_10,0.8,0.444,0.571,0.75,0.667,0.706
SEIR01_sl1000_mr025_nv20_11,0.5,0.2,0.286,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv20_12,1.0,0.722,0.839,0.944,0.944,0.944
SEIR01_sl1000_mr025_nv20_13,0.898,0.759,0.822,0.909,0.862,0.885
SEIR01_sl1000_mr025_nv20_14,0.889,0.615,0.727,0.846,0.846,0.846
SEIR01_sl1000_mr025_nv20_15,1.0,0.87,0.93,0.913,0.913,0.913
SEIR01_sl1000_mr025_nv20_16,1.0,0.286,0.444,0.5,0.714,0.588
SEIR01_sl1000_mr025_nv20_17,0.952,0.8,0.87,0.875,0.84,0.857
SEIR01_sl1000_mr025_nv20_18,0.917,0.846,0.88,0.885,0.885,0.885
SEIR01_sl1000_mr025_nv20_19,0.941,0.906,0.923,0.943,0.943,0.943
SEIR01_sl1000_mr025_nv20_2,0.973,0.857,0.911,0.907,0.929,0.918
SEIR01_sl1000_mr025_nv20_20,1.0,0.71,0.83,0.821,0.742,0.78
SEIR01_sl1000_mr025_nv20_3,0.882,0.714,0.789,0.864,0.905,0.884
SEIR01_sl1000_mr025_nv20_4,0.857,0.75,0.8,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv20_5,1.0,0.788,0.881,0.875,0.848,0.862
SEIR01_sl1000_mr025_nv20_6,1.0,0.909,0.952,0.917,1.0,0.957
SEIR01_sl1000_mr025_nv20_7,0.933,0.824,0.875,0.882,0.882,0.882
SEIR01_sl1000_mr025_nv20_8,0.75,0.6,0.667,0.6,0.6,0.6
SEIR01_sl1000_mr025_nv20_9,1.0,0.833,0.909,1.0,0.917,0.957
SEIR01_sl1000_mr025_nv5_1,0.857,0.732,0.789,0.906,0.707,0.795
SEIR01_sl1000_mr025_nv5_10,1.0,0.485,0.653,1.0,0.606,0.755
SEIR01_sl1000_mr025_nv5_11,0.9,0.474,0.621,0.938,0.789,0.857
SEIR01_sl1000_mr025_nv5_12,0.909,0.526,0.667,0.824,0.737,0.778
SEIR01_sl1000_mr025_nv5_13,1.0,0.667,0.8,0.917,0.917,0.917
SEIR01_sl1000_mr025_nv5_14,1.0,0.6,0.75,1.0,0.9,0.947
SEIR01_sl1000_mr025_nv5_15,0.8,0.741,0.769,0.704,0.704,0.704
SEIR01_sl1000_mr025_nv5_16,1.0,0.611,0.759,1.0,0.833,0.909
SEIR01_sl1000_mr025_nv5_17,0.889,0.727,0.8,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv5_18,0.903,0.596,0.718,0.973,0.766,0.857
SEIR01_sl1000_mr025_nv5_19,0.964,0.931,0.947,0.965,0.948,0.957
SEIR01_sl1000_mr025_nv5_2,0.909,0.625,0.741,0.857,0.75,0.8
SEIR01_sl1000_mr025_nv5_20,0.941,0.667,0.78,0.889,0.667,0.762
SEIR01_sl1000_mr025_nv5_3,0.875,0.7,0.778,0.889,0.8,0.842
SEIR01_sl1000_mr025_nv5_4,0.8,0.72,0.758,0.925,0.74,0.822
SEIR01_sl1000_mr025_nv5_5,0.783,0.706,0.742,0.853,0.569,0.682
SEIR01_sl1000_mr025_nv5_6,0.75,0.75,0.75,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv5_7,1.0,0.8,0.889,1.0,0.9,0.947
SEIR01_sl1000_mr025_nv5_8,0.9,0.783,0.837,0.87,0.87,0.87
SEIR01_sl1000_mr025_nv5_9,0.833,0.556,0.667,0.875,0.778,0.824
SEIR01_sl1000_mr05_nv10_1,0.909,0.769,0.833,0.909,0.769,0.833
SEIR01_sl1000_mr05_nv10_10,1.0,0.857,0.923,0.875,1.0,0.933
SEIR01_sl1000_mr05_nv10_11,0.92,0.719,0.807,0.844,0.844,0.844
SEIR01_sl1000_mr05_nv10_12,0.918,0.776,0.841,0.923,0.828,0.873
SEIR01_sl1000_mr05_nv10_13,0.857,0.75,0.8,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_14,0.968,0.769,0.857,0.862,0.641,0.735
SEIR01_sl1000_mr05_nv10_15,0.857,0.75,0.8,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_16,0.952,0.909,0.93,0.955,0.955,0.955
SEIR01_sl1000_mr05_nv10_17,1.0,0.955,0.977,0.952,0.909,0.93
SEIR01_sl1000_mr05_nv10_18,0.957,0.786,0.863,0.885,0.821,0.852
SEIR01_sl1000_mr05_nv10_19,0.667,0.286,0.4,0.833,0.714,0.769
SEIR01_sl1000_mr05_nv10_2,1.0,0.875,0.933,0.889,1.0,0.941
SEIR01_sl1000_mr05_nv10_20,0.953,0.788,0.863,0.957,0.865,0.909
SEIR01_sl1000_mr05_nv10_3,0.944,0.68,0.791,0.875,0.84,0.857
SEIR01_sl1000_mr05_nv10_4,1.0,0.545,0.706,0.75,0.818,0.783
SEIR01_sl1000_mr05_nv10_5,0.938,0.833,0.882,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_6,0.914,0.8,0.853,0.879,0.725,0.795
SEIR01_sl1000_mr05_nv10_7,0.921,0.761,0.833,0.9,0.783,0.837
SEIR01_sl1000_mr05_nv10_8,1.0,0.875,0.933,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_9,1.0,0.885,0.939,0.96,0.923,0.941
SEIR01_sl250_mr025_nv10_1,0.789,0.333,0.469,0.714,0.667,0.69
SEIR01_sl250_mr025_nv10_10,1.0,0.412,0.583,0.7,0.824,0.757
SEIR01_sl250_mr025_nv10_11,0.667,0.25,0.364,0.667,0.625,0.645
SEIR01_sl250_mr025_nv10_12,0.909,0.465,0.615,0.75,0.837,0.791
SEIR01_sl250_mr025_nv10_13,0,0,0,0.333,0.333,0.333
SEIR01_sl250_mr025_nv10_14,0.84,0.457,0.592,0.75,0.587,0.659
SEIR01_sl250_mr025_nv10_15,0,0,0,0.667,0.857,0.75
SEIR01_sl250_mr025_nv10_16,0.867,0.283,0.426,0.629,0.478,0.543
SEIR01_sl250_mr025_nv10_17,1.0,0.125,0.222,0.455,0.625,0.526
SEIR01_sl250_mr025_nv10_18,1.0,0.344,0.512,0.706,0.75,0.727
SEIR01_sl250_mr025_nv10_19,1.0,0.667,0.8,1.0,0.833,0.909
SEIR01_sl250_mr025_nv10_2,0.667,0.143,0.235,0.714,0.714,0.714
SEIR01_sl250_mr025_nv10_20,0.714,0.278,0.4,0.722,0.722,0.722
SEIR01_sl250_mr025_nv10_3,1.0,0.556,0.714,0.704,0.704,0.704
SEIR01_sl250_mr025_nv10_4,0.875,0.5,0.636,0.857,0.857,0.857
SEIR01_sl250_mr025_nv10_5,0.833,0.244,0.377,0.71,0.537,0.611
SEIR01_sl250_mr025_nv10_6,0.8,0.182,0.296,0.583,0.636,0.609
SEIR01_sl250_mr025_nv10_7,0.8,0.286,0.421,0.706,0.857,0.774
SEIR01_sl250_mr025_nv10_8,0.929,0.382,0.542,0.875,0.824,0.848
SEIR01_sl250_mr025_nv10_9,0.846,0.361,0.506,0.816,0.656,0.727
SEIR01_sl500_mr025_nv10_1,0.667,0.2,0.308,0.625,0.5,0.556
SEIR01_sl500_mr025_nv10_10,0.833,0.714,0.769,0.733,0.786,0.759
SEIR01_sl500_mr025_nv10_11,0.818,0.529,0.643,0.722,0.765,0.743
SEIR01_sl500_mr025_nv10_12,1.0,0.627,0.771,0.857,0.824,0.84
SEIR01_sl500_mr025_nv10_13,0.909,0.5,0.645,0.867,0.65,0.743
SEIR01_sl500_mr025_nv10_14,1.0,0.667,0.8,1.0,0.833,0.909
SEIR01_sl500_mr025_nv10_15,1.0,0.828,0.906,0.927,0.879,0.903
SEIR01_sl500_mr025_nv10_16,0.9,0.6,0.72,0.733,0.733,0.733
SEIR01_sl500_mr025_nv10_17,1.0,0.167,0.286,0.4,0.333,0.364
SEIR01_sl500_mr025_nv10_18,0.75,0.5,0.6,0.5,0.5,0.5
SEIR01_sl500_mr025_nv10_19,0.667,0.25,0.364,0.6,0.75,0.667
SEIR01_sl500_mr025_nv10_2,1.0,0.25,0.4,0.75,0.75,0.75
SEIR01_sl500_mr025_nv10_20,0.759,0.688,0.721,0.793,0.719,0.754
SEIR01_sl500_mr025_nv10_3,0.929,0.619,0.743,0.842,0.762,0.8
SEIR01_sl500_mr025_nv10_4,0.667,0.286,0.4,0.75,0.857,0.8
SEIR01_sl500_mr025_nv10_5,1.0,0.4,0.571,0.5,0.6,0.545
SEIR01_sl500_mr025_nv10_6,0.977,0.811,0.887,0.87,0.887,0.879
SEIR01_sl500_mr025_nv10_7,0.958,0.676,0.793,0.848,0.824,0.836
SEIR01_sl500_mr025_nv10_8,1.0,0.375,0.545,0.789,0.938,0.857
SEIR01_sl500_mr025_nv10_9,1.0,0.667,0.8,0.778,0.778,0.778
SIR003_sl1000_mr025_nv10_1,0.769,0.714,0.741,0.833,0.714,0.769
SIR003_sl1000_mr025_nv10_10,0.8,0.615,0.696,0.833,0.769,0.8
SIR003_sl1000_mr025_nv10_11,0.68,0.567,0.618,0.81,0.567,0.667
SIR003_sl1000_mr025_nv10_12,0.822,0.755,0.787,0.907,0.796,0.848
SIR003_sl1000_mr025_nv10_13,0.667,0.364,0.471,0.667,0.364,0.471
SIR003_sl1000_mr025_nv10_14,1.0,0.733,0.846,0.857,0.8,0.828
SIR003_sl1000_mr025_nv10_15,0.737,0.583,0.651,0.778,0.583,0.667
SIR003_sl1000_mr025_nv10_16,0.667,0.471,0.552,0.8,0.706,0.75
SIR003_sl1000_mr025_nv10_17,0.8,0.696,0.744,0.85,0.739,0.791
SIR003_sl1000_mr025_nv10_18,1.0,0.8,0.889,1.0,1.0,1.0
SIR003_sl1000_mr025_nv10_19,0.75,0.5,0.6,0.75,0.75,0.75
SIR003_sl1000_mr025_nv10_2,0.929,0.684,0.788,0.875,0.737,0.8
SIR003_sl1000_mr025_nv10_20,0.75,0.667,0.706,0.778,0.778,0.778
SIR003_sl1000_mr025_nv10_3,1.0,0.692,0.818,1.0,0.731,0.844
SIR003_sl1000_mr025_nv10_4,0.821,0.742,0.78,0.885,0.742,0.807
SIR003_sl1000_mr025_nv10_5,1.0,0.571,0.727,0.75,0.857,0.8
SIR003_sl1000_mr025_nv10_6,0.737,0.609,0.667,0.875,0.609,0.718
SIR003_sl1000_mr025_nv10_7,0.643,0.562,0.6,0.6,0.562,0.581
SIR003_sl1000_mr025_nv10_8,0.917,0.733,0.815,0.867,0.867,0.867
SIR003_sl1000_mr025_nv10_9,0.652,0.536,0.588,0.8,0.571,0.667
SIR003_sl1000_mr05_nv10_1,0.818,0.529,0.643,0.846,0.647,0.733
SIR003_sl1000_mr05_nv10_10,1.0,0.769,0.87,0.846,0.846,0.846
SIR003_sl1000_mr05_nv10_11,0.724,0.6,0.656,0.714,0.571,0.635
SIR003_sl1000_mr05_nv10_12,0.808,0.764,0.785,0.894,0.764,0.824
SIR003_sl1000_mr05_nv10_13,0.83,0.696,0.757,0.891,0.732,0.804
SIR003_sl1000_mr05_nv10_14,1.0,0.7,0.824,1.0,1.0,1.0
SIR003_sl1000_mr05_nv10_15,0.917,0.846,0.88,0.923,0.923,0.923
SIR003_sl1000_mr05_nv10_16,0.857,0.72,0.783,0.842,0.64,0.727
SIR003_sl1000_mr05_nv10_17,0.75,0.429,0.545,0.75,0.429,0.545
SIR003_sl1000_mr05_nv10_18,0.923,0.522,0.667,0.85,0.739,0.791
SIR003_sl1000_mr05_nv10_19,0.828,0.649,0.727,0.829,0.784,0.806
