dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
SEIR015_sl1000_mr025_nv5_4,0.919,0.68,0.782,0.909,0.6,0.723
SEIR015_sl1000_mr025_nv5_5,0.778,0.333,0.467,0.75,0.286,0.414
SEIR015_sl1000_mr025_nv5_6,0.958,0.371,0.535,0.87,0.323,0.471
SEIR015_sl1000_mr025_nv5_7,0.87,0.769,0.816,0.789,0.577,0.667
SEIR015_sl1000_mr025_nv5_8,0.941,0.696,0.8,0.833,0.652,0.732
SEIR015_sl1000_mr025_nv5_9,1,0.4,0.571,0.714,0.375,0.492
SEIR015_sl1000_mr05_nv10_1,0.917,0.647,0.759,0.769,0.588,0.667
SEIR015_sl1000_mr05_nv10_10,1,0.444,0.615,0.857,0.667,0.75
SEIR015_sl1000_mr05_nv10_11,0.667,0.25,0.364,0.6,0.375,0.462
SEIR015_sl1000_mr05_nv10_12,1,0.125,0.222,0.727,1,0.842
SEIR015_sl1000_mr05_nv10_13,0.978,0.738,0.841,0.98,0.82,0.893
SEIR015_sl1000_mr05_nv10_14,0.943,0.717,0.815,0.862,0.543,0.667
SEIR015_sl1000_mr05_nv10_15,1,0.545,0.706,0.875,0.636,0.737
SEIR015_sl1000_mr05_nv10_16,1,0.659,0.794,0.972,0.854,0.909
SEIR015_sl1000_mr05_nv10_17,0.95,0.551,0.697,0.9,0.783,0.837
SEIR015_sl1000_mr05_nv10_18,0.957,0.537,0.688,0.917,0.805,0.857
SEIR015_sl1000_mr05_nv10_19,1,0.531,0.694,0.931,0.844,0.885
SEIR015_sl1000_mr05_nv10_2,0.941,0.762,0.842,0.879,0.69,0.773
SEIR015_sl1000_mr05_nv10_20,0.9,0.439,0.59,0.833,0.244,0.377
SEIR015_sl1000_mr05_nv10_3,1,0.696,0.821,0.857,0.857,0.857
SEIR015_sl1000_mr05_nv10_4,1,0.594,0.745,0.8,0.75,0.774
SEIR015_sl1000_mr05_nv10_5,1,0.636,0.778,0.8,0.727,0.762
SEIR015_sl1000_mr05_nv10_6,1,0.833,0.909,0.955,0.7,0.808
SEIR015_sl1000_mr05_nv10_7,1,0.231,0.375,0.615,0.615,0.615
SEIR015_sl1000_mr05_nv10_8,1,0.75,0.857,0.897,0.722,0.8
SEIR015_sl1000_mr05_nv10_9,1,0.6,0.75,0.923,0.8,0.857
SEIR01_sl1000_mr0125_nv10_1,1,0.667,0.8,0.857,0.667,0.75
SEIR01_sl1000_mr0125_nv10_10,0.923,0.889,0.906,0.918,0.833,0.874
SEIR01_sl1000_mr0125_nv10_11,1,0.846,0.917,0.929,1,0.963
SEIR01_sl1000_mr0125_nv10_12,1,0.2,0.333,1,0.2,0.333
SEIR01_sl1000_mr0125_nv10_13,1,0.8,0.889,1,1,1
SEIR01_sl1000_mr0125_nv10_14,0.962,0.833,0.893,0.964,0.9,0.931
SEIR01_sl1000_mr0125_nv10_15,1,0.875,0.933,0.952,0.833,0.889
SEIR01_sl1000_mr0125_nv10_16,1,0.571,0.727,0.857,0.857,0.857
SEIR01_sl1000_mr0125_nv10_17,0.857,0.5,0.632,0.833,0.833,0.833
SEIR01_sl1000_mr0125_nv10_18,0.949,0.822,0.881,0.927,0.844,0.884
SEIR01_sl1000_mr0125_nv10_19,0.957,0.733,0.83,0.926,0.833,0.877
SEIR01_sl1000_mr0125_nv10_2,1,0.808,0.894,1,0.962,0.98
SEIR01_sl1000_mr0125_nv10_20,0.95,0.76,0.844,0.885,0.92,0.902
SEIR01_sl1000_mr0125_nv10_3,1,0.868,0.93,0.921,0.921,0.921
SEIR01_sl1000_mr0125_nv10_4,0.9,0.75,0.818,0.9,0.75,0.818
SEIR01_sl1000_mr0125_nv10_5,0.95,0.809,0.874,0.953,0.872,0.911
SEIR01_sl1000_mr0125_nv10_6,0.911,0.854,0.882,0.951,0.812,0.876
SEIR01_sl1000_mr0125_nv10_7,1,0.897,0.946,0.973,0.923,0.947
SEIR01_sl1000_mr0125_nv10_8,0.8,0.667,0.727,0.714,0.833,0.769
SEIR01_sl1000_mr0125_nv10_9,0.977,0.915,0.945,0.977,0.894,0.933
SEIR01_sl1000_mr025_nv10_1,0.958,0.821,0.885,0.923,0.857,0.889
SEIR01_sl1000_mr025_nv10_10,0.875,0.778,0.824,0.778,0.778,0.778
SEIR01_sl1000_mr025_nv10_11,1,0.829,0.906,0.914,0.914,0.914
SEIR01_sl1000_mr025_nv10_12,0.714,0.625,0.667,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv10_13,0.944,0.85,0.895,0.824,0.7,0.757
SEIR01_sl1000_mr025_nv10_14,0.906,0.853,0.879,0.882,0.882,0.882
SEIR01_sl1000_mr025_nv10_15,0.8,0.8,0.8,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv10_16,0.947,0.857,0.9,0.947,0.857,0.9
SEIR01_sl1000_mr025_nv10_17,0.829,0.756,0.791,0.861,0.689,0.765
SEIR01_sl1000_mr025_nv10_18,0.875,0.778,0.824,0.8,0.889,0.842
SEIR01_sl1000_mr025_nv10_19,0.9,0.763,0.826,0.87,0.797,0.832
SEIR01_sl1000_mr025_nv10_2,0.947,0.818,0.878,0.875,0.955,0.913
SEIR01_sl1000_mr025_nv10_20,0.933,0.824,0.875,0.824,0.824,0.824
SEIR01_sl1000_mr025_nv10_3,0.884,0.776,0.826,0.896,0.878,0.887
SEIR01_sl1000_mr025_nv10_4,0.977,0.827,0.896,0.957,0.846,0.898
SEIR01_sl1000_mr025_nv10_5,0.952,0.909,0.93,0.95,0.864,0.905
SEIR01_sl1000_mr025_nv10_6,0.833,0.714,0.769,0.857,0.857,0.857
SEIR01_sl1000_mr025_nv10_7,0.812,0.65,0.722,0.861,0.775,0.816
SEIR01_sl1000_mr025_nv10_8,0.818,0.667,0.735,0.88,0.815,0.846
SEIR01_sl1000_mr025_nv10_9,0.911,0.872,0.891,0.907,0.83,0.867
SEIR01_sl1000_mr025_nv20_1,0.897,0.812,0.852,0.818,0.844,0.831
SEIR01_sl1000_mr025_nv20_10,0.8,0.444,0.571,0.857,0.667,0.75
SEIR01_sl1000_mr025_nv20_11,0.667,0.4,0.5,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv20_12,1,0.722,0.839,0.944,0.944,0.944
SEIR01_sl1000_mr025_nv20_13,0.88,0.759,0.815,0.907,0.845,0.875
SEIR01_sl1000_mr025_nv20_14,0.889,0.615,0.727,0.846,0.846,0.846
SEIR01_sl1000_mr025_nv20_15,0.952,0.87,0.909,0.913,0.913,0.913
SEIR01_sl1000_mr025_nv20_16,1,0.286,0.444,0.545,0.857,0.667
SEIR01_sl1000_mr025_nv20_17,0.952,0.8,0.87,0.875,0.84,0.857
SEIR01_sl1000_mr025_nv20_18,0.957,0.846,0.898,0.885,0.885,0.885
SEIR01_sl1000_mr025_nv20_19,0.941,0.906,0.923,0.943,0.943,0.943
SEIR01_sl1000_mr025_nv20_2,0.972,0.833,0.897,0.907,0.929,0.918
SEIR01_sl1000_mr025_nv20_20,0.957,0.71,0.815,0.821,0.742,0.78
SEIR01_sl1000_mr025_nv20_3,0.875,0.667,0.757,0.864,0.905,0.884
SEIR01_sl1000_mr025_nv20_4,0.857,0.75,0.8,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv20_5,1,0.758,0.862,0.875,0.848,0.862
SEIR01_sl1000_mr025_nv20_6,1,0.909,0.952,0.917,1,0.957
SEIR01_sl1000_mr025_nv20_7,0.933,0.824,0.875,0.882,0.882,0.882
SEIR01_sl1000_mr025_nv20_8,0.75,0.6,0.667,0.6,0.6,0.6
SEIR01_sl1000_mr025_nv20_9,1,0.833,0.909,1,1,1
SEIR01_sl1000_mr025_nv5_1,0.857,0.732,0.789,0.906,0.707,0.795
SEIR01_sl1000_mr025_nv5_10,1,0.455,0.625,1,0.606,0.755
SEIR01_sl1000_mr025_nv5_11,0.917,0.579,0.71,0.938,0.789,0.857
SEIR01_sl1000_mr025_nv5_12,0.909,0.526,0.667,0.824,0.737,0.778
SEIR01_sl1000_mr025_nv5_13,1,0.667,0.8,0.917,0.917,0.917
SEIR01_sl1000_mr025_nv5_14,1,0.6,0.75,1,0.9,0.947
SEIR01_sl1000_mr025_nv5_15,0.8,0.741,0.769,0.731,0.704,0.717
SEIR01_sl1000_mr025_nv5_16,1,0.667,0.8,1,0.778,0.875
SEIR01_sl1000_mr025_nv5_17,0.889,0.727,0.8,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv5_18,0.897,0.553,0.684,0.946,0.745,0.833
SEIR01_sl1000_mr025_nv5_19,0.965,0.948,0.957,0.965,0.948,0.957
SEIR01_sl1000_mr025_nv5_2,0.9,0.562,0.692,0.867,0.812,0.839
SEIR01_sl1000_mr025_nv5_20,0.941,0.667,0.78,0.889,0.667,0.762
SEIR01_sl1000_mr025_nv5_3,0.875,0.7,0.778,0.889,0.8,0.842
SEIR01_sl1000_mr025_nv5_4,0.8,0.72,0.758,0.925,0.74,0.822
SEIR01_sl1000_mr025_nv5_5,0.783,0.706,0.742,0.879,0.569,0.69
SEIR01_sl1000_mr025_nv5_6,0.75,0.75,0.75,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv5_7,1,0.7,0.824,1,1,1
SEIR01_sl1000_mr025_nv5_8,0.9,0.783,0.837,0.87,0.87,0.87
SEIR01_sl1000_mr025_nv5_9,0.833,0.556,0.667,0.875,0.778,0.824
SEIR01_sl1000_mr05_nv10_1,0.909,0.769,0.833,0.909,0.769,0.833
SEIR01_sl1000_mr05_nv10_10,1,0.857,0.923,0.857,0.857,0.857
SEIR01_sl1000_mr05_nv10_11,0.92,0.719,0.807,0.871,0.844,0.857
SEIR01_sl1000_mr05_nv10_12,0.938,0.776,0.849,0.923,0.828,0.873
SEIR01_sl1000_mr05_nv10_13,0.857,0.75,0.8,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_14,0.969,0.795,0.873,0.929,0.667,0.776
SEIR01_sl1000_mr05_nv10_15,0.857,0.75,0.8,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_16,0.952,0.909,0.93,0.955,0.955,0.955
SEIR01_sl1000_mr05_nv10_17,0.955,0.955,0.955,0.952,0.909,0.93
SEIR01_sl1000_mr05_nv10_18,0.957,0.786,0.863,0.889,0.857,0.873
SEIR01_sl1000_mr05_nv10_19,0.667,0.286,0.4,0.833,0.714,0.769
SEIR01_sl1000_mr05_nv10_2,1,0.875,0.933,0.889,1,0.941
SEIR01_sl1000_mr05_nv10_20,0.977,0.808,0.884,0.978,0.865,0.918
SEIR01_sl1000_mr05_nv10_3,0.944,0.68,0.791,0.875,0.84,0.857
SEIR01_sl1000_mr05_nv10_4,1,0.545,0.706,0.818,0.818,0.818
SEIR01_sl1000_mr05_nv10_5,0.938,0.833,0.882,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_6,0.912,0.775,0.838,0.879,0.725,0.795
SEIR01_sl1000_mr05_nv10_7,0.921,0.761,0.833,0.902,0.804,0.851
SEIR01_sl1000_mr05_nv10_8,1,0.875,0.933,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_9,1,0.885,0.939,0.96,0.923,0.941
SIR003_sl1000_mr025_nv10_1,0.769,0.714,0.741,0.818,0.643,0.72
SIR003_sl1000_mr025_nv10_10,0.8,0.615,0.696,0.833,0.769,0.8
SIR003_sl1000_mr025_nv10_11,0.68,0.567,0.618,0.81,0.567,0.667
SIR003_sl1000_mr025_nv10_12,0.818,0.735,0.774,0.907,0.796,0.848
SIR003_sl1000_mr025_nv10_13,0.667,0.364,0.471,0.667,0.364,0.471
SIR003_sl1000_mr025_nv10_14,1,0.667,0.8,0.867,0.867,0.867
SIR003_sl1000_mr025_nv10_15,0.737,0.583,0.651,0.778,0.583,0.667
SIR003_sl1000_mr025_nv10_16,0.667,0.471,0.552,0.8,0.706,0.75
SIR003_sl1000_mr025_nv10_17,0.889,0.696,0.78,0.9,0.783,0.837
SIR003_sl1000_mr025_nv10_18,1,0.4,0.571,1,1,1
SIR003_sl1000_mr025_nv10_19,0.75,0.5,0.6,0.739,0.708,0.723
SIR003_sl1000_mr025_nv10_2,0.929,0.684,0.788,0.875,0.737,0.8
SIR003_sl1000_mr025_nv10_20,0.75,0.667,0.706,0.778,0.778,0.778
SIR003_sl1000_mr025_nv10_3,1,0.692,0.818,1,0.731,0.844
SIR003_sl1000_mr025_nv10_4,0.84,0.677,0.75,0.885,0.742,0.807
SIR003_sl1000_mr025_nv10_5,1,0.571,0.727,0.857,0.857,0.857
SIR003_sl1000_mr025_nv10_6,0.833,0.652,0.732,0.875,0.609,0.718
SIR003_sl1000_mr025_nv10_7,0.643,0.562,0.6,0.643,0.562,0.6
SIR003_sl1000_mr025_nv10_8,0.917,0.733,0.815,0.867,0.867,0.867
SIR003_sl1000_mr025_nv10_9,0.682,0.536,0.6,0.842,0.571,0.681
SIR003_sl1000_mr05_nv10_1,0.818,0.529,0.643,0.846,0.647,0.733
SIR003_sl1000_mr05_nv10_10,1,0.769,0.87,0.846,0.846,0.846
SIR003_sl1000_mr05_nv10_11,0.733,0.629,0.677,0.714,0.571,0.635
SIR003_sl1000_mr05_nv10_12,0.824,0.764,0.792,0.896,0.782,0.835
SIR003_sl1000_mr05_nv10_13,0.83,0.696,0.757,0.891,0.732,0.804
SIR003_sl1000_mr05_nv10_14,1,0.7,0.824,1,0.9,0.947
SIR003_sl1000_mr05_nv10_15,0.917,0.846,0.88,0.923,0.923,0.923
SIR003_sl1000_mr05_nv10_16,0.857,0.72,0.783,0.882,0.6,0.714
SIR003_sl1000_mr05_nv10_17,0.75,0.429,0.545,0.75,0.429,0.545
SIR003_sl1000_mr05_nv10_18,0.923,0.522,0.667,0.85,0.739,0.791
SIR003_sl1000_mr05_nv10_19,0.857,0.649,0.738,0.853,0.784,0.817
SIR003_sl1000_mr05_nv10_2,0.909,0.667,0.769,0.929,0.867,0.897
SIR003_sl1000_mr05_nv10_20,0.5,0.333,0.4,0.75,0.333,0.462
SIR003_sl1000_mr05_nv10_3,0.875,0.7,0.778,0.875,0.7,0.778
SIR003_sl1000_mr05_nv10_4,0.889,0.615,0.727,0.769,0.769,0.769
SIR003_sl1000_mr05_nv10_5,0.585,0.522,0.552,0.633,0.413,0.5
SIR003_sl1000_mr05_nv10_6,0.857,0.571,0.686,0.778,0.667,0.718
SIR003_sl1000_mr05_nv10_7,0.905,0.826,0.864,0.905,0.826,0.864
SIR003_sl1000_mr05_nv10_8,0.805,0.717,0.759,0.833,0.761,0.795
SIR003_sl1000_mr05_nv10_9,0.75,0.5,0.6,0.875,0.467,0.609
SIR003_sl1000_mr05_nv20_1,0.893,0.714,0.794,1,0.743,0.852
SIR003_sl1000_mr05_nv20_10,0.878,0.827,0.851,0.933,0.808,0.866
SIR003_sl1000_mr05_nv20_11,1,0.4,0.571,1,0.4,0.571
SIR003_sl1000_mr05_nv20_12,0.8,0.655,0.72,0.804,0.673,0.733
SIR003_sl1000_mr05_nv20_13,0.755,0.685,0.718,0.86,0.685,0.763
SIR003_sl1000_mr05_nv20_14,1,0.9,0.947,1,0.9,0.947
SIR003_sl1000_mr05_nv20_15,0.867,0.684,0.765,0.933,0.737,0.824
SIR003_sl1000_mr05_nv20_16,0.811,0.698,0.75,0.861,0.721,0.785
SIR003_sl1000_mr05_nv20_17,0.688,0.66,0.673,0.81,0.68,0.739
SIR003_sl1000_mr05_nv20_18,0.818,0.711,0.761,0.871,0.711,0.783
SIR003_sl1000_mr05_nv20_19,0.758,0.676,0.714,0.839,0.703,0.765
SIR003_sl1000_mr05_nv20_2,0.865,0.653,0.744,0.791,0.694,0.739
SIR003_sl1000_mr05_nv20_20,0.833,0.714,0.769,0.857,0.857,0.857
SIR003_sl1000_mr05_nv20_3,1,0.615,0.762,1,0.692,0.818
SIR003_sl1000_mr05_nv20_4,0.917,0.688,0.786,0.889,0.75,0.814
SIR003_sl1000_mr05_nv20_5,0.842,0.667,0.744,0.842,0.667,0.744
SIR003_sl1000_mr05_nv20_6,0.833,0.714,0.769,0.846,0.786,0.815
SIR003_sl1000_mr05_nv20_7,0.889,0.667,0.762,1,0.667,0.8
SIR003_sl1000_mr05_nv20_8,0.762,0.593,0.667,0.708,0.63,0.667
SIR003_sl1000_mr05_nv20_9,0.853,0.725,0.784,0.838,0.775,0.805
SIR003_sl1000_mr05_nv5_1,0.68,0.486,0.567,0.774,0.686,0.727
SIR003_sl1000_mr05_nv5_10,0.838,0.756,0.795,0.906,0.707,0.795
SIR003_sl1000_mr05_nv5_11,0.75,0.532,0.623,0.708,0.548,0.618
SIR003_sl1000_mr05_nv5_12,1,0.833,0.909,1,0.833,0.909
SIR003_sl1000_mr05_nv5_13,0.857,0.545,0.667,0.889,0.727,0.8
SIR003_sl1000_mr05_nv5_14,0.762,0.552,0.64,0.944,0.586,0.723
SIR003_sl1000_mr05_nv5_15,0.891,0.661,0.759,0.887,0.758,0.817
SIR003_sl1000_mr05_nv5_16,0.667,0.333,0.444,0.833,0.833,0.833
SIR003_sl1000_mr05_nv5_17,0.706,0.5,0.585,0.812,0.542,0.65
SIR003_sl1000_mr05_nv5_18,0.8,0.5,0.615,0.75,0.75,0.75
SIR003_sl1000_mr05_nv5_19,0.682,0.441,0.536,0.68,0.5,0.576
SIR003_sl1000_mr05_nv5_2,0.625,0.417,0.5,0.667,0.667,0.667
SIR003_sl1000_mr05_nv5_20,0.75,0.462,0.571,0.833,0.769,0.8
SIR003_sl1000_mr05_nv5_3,0.8,0.5,0.615,0.833,0.625,0.714
SIR003_sl1000_mr05_nv5_4,1,0.786,0.88,1,0.786,0.88
SIR003_sl1000_mr05_nv5_5,1,0.636,0.778,1,0.636,0.778
SIR003_sl1000_mr05_nv5_6,0.571,0.364,0.444,1,0.364,0.533
SIR003_sl1000_mr05_nv5_7,0.603,0.514,0.555,0.833,0.541,0.656
SIR003_sl1000_mr05_nv5_8,0.8,0.48,0.6,0.929,0.52,0.667
SIR003_sl1000_mr05_nv5_9,0.846,0.458,0.595,0.737,0.583,0.651
SIR003_sl1000_mr1_nv10_1,0.8,0.706,0.75,0.75,0.706,0.727
SIR003_sl1000_mr1_nv10_10,0.75,0.545,0.632,0.857,0.545,0.667
SIR003_sl1000_mr1_nv10_11,0.875,0.7,0.778,0.875,0.7,0.778
SIR003_sl1000_mr1_nv10_12,0.722,0.481,0.578,0.727,0.593,0.653
SIR003_sl1000_mr1_nv10_13,0.4,0.333,0.364,0.333,0.333,0.333
SIR003_sl1000_mr1_nv10_14,0.788,0.722,0.754,0.867,0.722,0.788
SIR003_sl1000_mr1_nv10_15,0.667,0.545,0.6,0.667,0.727,0.696
SIR003_sl1000_mr1_nv10_16,0.818,0.45,0.581,0.769,0.5,0.606
SIR003_sl1000_mr1_nv10_17,0.952,0.625,0.755,0.952,0.625,0.755
SIR003_sl1000_mr1_nv10_18,0.792,0.576,0.667,0.96,0.727,0.828
SIR003_sl1000_mr1_nv10_19,0.76,0.594,0.667,0.851,0.625,0.721
SIR003_sl1000_mr1_nv10_2,0.727,0.635,0.678,0.764,0.667,0.712
SIR003_sl1000_mr1_nv10_20,0.793,0.667,0.724,0.885,0.667,0.76
SIR003_sl1000_mr1_nv10_3,0.833,0.652,0.732,0.826,0.826,0.826
SIR003_sl1000_mr1_nv10_4,0.852,0.793,0.821,0.923,0.828,0.873
SIR003_sl1000_mr1_nv10_5,1,0.556,0.714,1,0.556,0.714
SIR003_sl1000_mr1_nv10_6,0.769,0.667,0.714,0.952,0.667,0.784
SIR003_sl1000_mr1_nv10_7,0.714,0.625,0.667,1,0.625,0.769
SIR003_sl1000_mr1_nv10_8,0.774,0.686,0.727,0.897,0.743,0.812
SIR003_sl1000_mr1_nv10_9,1,0.667,0.8,1,0.667,0.8
SIR01_sl1000_mr075_nv10_1,0.87,0.702,0.777,0.88,0.772,0.822
SIR01_sl1000_mr075_nv10_10,1,0.625,0.769,1,0.75,0.857
SIR01_sl1000_mr075_nv10_11,1,0.571,0.727,0.778,1,0.875
SIR01_sl1000_mr075_nv10_12,1,0.6,0.75,0.889,0.8,0.842
SIR01_sl1000_mr075_nv10_13,0.636,0.5,0.56,0.875,0.5,0.636
SIR01_sl1000_mr075_nv10_14,1,0.571,0.727,0.8,0.571,0.667
SIR01_sl1000_mr075_nv10_15,1,0.667,0.8,0.833,0.833,0.833
SIR01_sl1000_mr075_nv10_16,0.923,0.667,0.774,0.944,0.944,0.944
SIR01_sl1000_mr075_nv10_17,0.809,0.535,0.644,0.864,0.535,0.661
SIR01_sl1000_mr075_nv10_18,0.9,0.818,0.857,0.833,0.909,0.87
SIR01_sl1000_mr075_nv10_19,0.571,0.364,0.444,0.75,0.273,0.4
SIR01_sl1000_mr075_nv10_2,1,0.545,0.706,0.875,0.636,0.737
SIR01_sl1000_mr075_nv10_20,0.692,0.6,0.643,0.833,0.667,0.741
SIR01_sl1000_mr075_nv10_3,0.625,0.455,0.526,0.667,0.364,0.471
SIR01_sl1000_mr075_nv10_4,0.893,0.658,0.758,0.909,0.789,0.845
SIR01_sl1000_mr075_nv10_5,0.909,0.781,0.84,0.942,0.766,0.845
SIR01_sl1000_mr075_nv10_6,0.75,0.375,0.5,0.75,0.75,0.75
