dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
SEIR01_sl1000_mr025_nv5_2,0.933,0.875,0.903,0.933,0.875,0.903
SEIR01_sl1000_mr025_nv5_20,0.95,0.792,0.864,0.944,0.708,0.81
SEIR01_sl1000_mr025_nv5_3,1,0.9,0.947,1,0.9,0.947
SEIR01_sl1000_mr025_nv5_4,0.854,0.82,0.837,0.975,0.78,0.867
SEIR01_sl1000_mr025_nv5_5,0.8,0.784,0.792,0.938,0.588,0.723
SEIR01_sl1000_mr025_nv5_6,1,1,1,1,1,1
SEIR01_sl1000_mr025_nv5_7,1,0.9,0.947,1,1,1
SEIR01_sl1000_mr025_nv5_8,0.955,0.913,0.933,0.955,0.913,0.933
SEIR01_sl1000_mr025_nv5_9,1,0.667,0.8,1,0.889,0.941
SEIR01_sl1000_mr05_nv10_1,1,0.846,0.917,1,0.846,0.917
SEIR01_sl1000_mr05_nv10_10,1,1,1,1,1,1
SEIR01_sl1000_mr05_nv10_11,0.871,0.844,0.857,0.871,0.844,0.857
SEIR01_sl1000_mr05_nv10_12,0.945,0.897,0.92,0.962,0.862,0.909
SEIR01_sl1000_mr05_nv10_13,1,0.875,0.933,1,1,1
SEIR01_sl1000_mr05_nv10_14,0.892,0.846,0.868,0.929,0.667,0.776
SEIR01_sl1000_mr05_nv10_15,0.933,0.875,0.903,0.938,0.938,0.938
SEIR01_sl1000_mr05_nv10_16,1,1,1,1,1,1
SEIR01_sl1000_mr05_nv10_17,0.957,1,0.978,1,0.909,0.952
SEIR01_sl1000_mr05_nv10_18,0.93,0.946,0.938,0.926,0.893,0.909
SEIR01_sl1000_mr05_nv10_19,0.833,0.714,0.769,0.833,0.714,0.769
SEIR01_sl1000_mr05_nv10_2,1,1,1,1,1,1
SEIR01_sl1000_mr05_nv10_20,0.961,0.942,0.951,1,0.885,0.939
SEIR01_sl1000_mr05_nv10_3,0.957,0.88,0.917,0.958,0.92,0.939
SEIR01_sl1000_mr05_nv10_4,0.9,0.818,0.857,0.818,0.818,0.818
SEIR01_sl1000_mr05_nv10_5,1,0.944,0.971,1,1,1
SEIR01_sl1000_mr05_nv10_6,0.925,0.925,0.925,0.939,0.775,0.849
SEIR01_sl1000_mr05_nv10_7,0.889,0.87,0.879,0.951,0.848,0.897
SEIR01_sl1000_mr05_nv10_8,1,1,1,1,1,1
SEIR01_sl1000_mr05_nv10_9,1,0.962,0.98,1,0.923,0.96
SEIR01_sl250_mr025_nv10_1,0.739,0.756,0.747,0.853,0.644,0.734
SEIR01_sl250_mr025_nv10_10,0.765,0.765,0.765,0.842,0.941,0.889
SEIR01_sl250_mr025_nv10_11,0.765,0.812,0.788,0.8,0.75,0.774
SEIR01_sl250_mr025_nv10_12,0.818,0.837,0.828,0.837,0.837,0.837
SEIR01_sl250_mr025_nv10_13,0.667,0.667,0.667,0.6,0.5,0.545
SEIR01_sl250_mr025_nv10_14,0.75,0.848,0.796,0.824,0.609,0.7
SEIR01_sl250_mr025_nv10_15,0.875,1,0.933,0.875,1,0.933
SEIR01_sl250_mr025_nv10_16,0.638,0.652,0.645,0.735,0.543,0.625
SEIR01_sl250_mr025_nv10_17,0.556,0.625,0.588,0.625,0.625,0.625
SEIR01_sl250_mr025_nv10_18,0.744,0.906,0.817,0.793,0.719,0.754
SEIR01_sl250_mr025_nv10_19,0.8,1,0.889,0.9,0.75,0.818
SEIR01_sl250_mr025_nv10_2,0.812,0.929,0.867,0.917,0.786,0.846
SEIR01_sl250_mr025_nv10_20,0.789,0.833,0.811,0.833,0.833,0.833
SEIR01_sl250_mr025_nv10_3,0.8,0.889,0.842,0.846,0.815,0.83
SEIR01_sl250_mr025_nv10_4,0.857,0.857,0.857,1,0.929,0.963
SEIR01_sl250_mr025_nv10_5,0.73,0.659,0.692,0.828,0.585,0.686
SEIR01_sl250_mr025_nv10_6,0.731,0.864,0.792,0.773,0.773,0.773
SEIR01_sl250_mr025_nv10_7,1,0.929,0.963,1,1,1
SEIR01_sl250_mr025_nv10_8,0.811,0.882,0.845,0.935,0.853,0.892
SEIR01_sl250_mr025_nv10_9,0.806,0.82,0.813,0.875,0.689,0.771
SEIR01_sl500_mr025_nv10_1,0.727,0.8,0.762,0.75,0.6,0.667
SEIR01_sl500_mr025_nv10_10,0.929,0.929,0.929,0.933,1,0.966
SEIR01_sl500_mr025_nv10_11,0.824,0.824,0.824,0.882,0.882,0.882
SEIR01_sl500_mr025_nv10_12,0.904,0.922,0.913,0.953,0.804,0.872
SEIR01_sl500_mr025_nv10_13,0.882,0.75,0.811,0.867,0.65,0.743
SEIR01_sl500_mr025_nv10_14,1,1,1,1,0.667,0.8
SEIR01_sl500_mr025_nv10_15,0.902,0.948,0.924,0.945,0.897,0.92
SEIR01_sl500_mr025_nv10_16,0.923,0.8,0.857,0.929,0.867,0.897
SEIR01_sl500_mr025_nv10_17,0.8,0.667,0.727,0.8,0.667,0.727
SEIR01_sl500_mr025_nv10_18,0.833,0.833,0.833,0.833,0.833,0.833
SEIR01_sl500_mr025_nv10_19,0.875,0.875,0.875,0.778,0.875,0.824
SEIR01_sl500_mr025_nv10_2,0.833,0.625,0.714,0.857,0.75,0.8
SEIR01_sl500_mr025_nv10_20,0.788,0.812,0.8,0.857,0.75,0.8
SEIR01_sl500_mr025_nv10_3,0.826,0.905,0.864,0.842,0.762,0.8
SEIR01_sl500_mr025_nv10_4,0.857,0.857,0.857,0.875,1,0.933
SEIR01_sl500_mr025_nv10_5,0.667,0.8,0.727,0.6,0.6,0.6
SEIR01_sl500_mr025_nv10_6,0.897,0.981,0.937,0.923,0.906,0.914
SEIR01_sl500_mr025_nv10_7,0.943,0.971,0.957,0.971,0.971,0.971
SEIR01_sl500_mr025_nv10_8,0.737,0.875,0.8,0.842,1,0.914
SEIR01_sl500_mr025_nv10_9,1,0.889,0.941,1,1,1
SIR003_sl1000_mr025_nv10_1,0.846,0.786,0.815,0.909,0.714,0.8
SIR003_sl1000_mr025_nv10_10,0.846,0.846,0.846,0.909,0.769,0.833
SIR003_sl1000_mr025_nv10_11,0.704,0.633,0.667,0.85,0.567,0.68
SIR003_sl1000_mr025_nv10_12,0.816,0.816,0.816,0.907,0.796,0.848
SIR003_sl1000_mr025_nv10_13,0.833,0.455,0.588,0.833,0.455,0.588
SIR003_sl1000_mr025_nv10_14,1,0.667,0.8,0.933,0.933,0.933
SIR003_sl1000_mr025_nv10_15,0.8,0.667,0.727,0.889,0.667,0.762
SIR003_sl1000_mr025_nv10_16,0.769,0.588,0.667,0.867,0.765,0.812
SIR003_sl1000_mr025_nv10_17,0.826,0.826,0.826,0.9,0.783,0.837
SIR003_sl1000_mr025_nv10_18,1,0.4,0.571,1,1,1
SIR003_sl1000_mr025_nv10_19,0.778,0.583,0.667,0.818,0.75,0.783
SIR003_sl1000_mr025_nv10_2,0.938,0.789,0.857,0.938,0.789,0.857
SIR003_sl1000_mr025_nv10_20,0.875,0.778,0.824,0.889,0.889,0.889
SIR003_sl1000_mr025_nv10_3,1,0.731,0.844,1,0.731,0.844
SIR003_sl1000_mr025_nv10_4,0.8,0.774,0.787,0.885,0.742,0.807
SIR003_sl1000_mr025_nv10_5,1,0.571,0.727,0.857,0.857,0.857
SIR003_sl1000_mr025_nv10_6,0.889,0.696,0.78,0.938,0.652,0.769
SIR003_sl1000_mr025_nv10_7,0.733,0.688,0.71,0.714,0.625,0.667
SIR003_sl1000_mr025_nv10_8,0.923,0.8,0.857,0.933,0.933,0.933
SIR003_sl1000_mr025_nv10_9,0.708,0.607,0.654,0.842,0.571,0.681
SIR003_sl1000_mr05_nv10_1,0.857,0.706,0.774,0.846,0.647,0.733
SIR003_sl1000_mr05_nv10_10,1,0.769,0.87,0.923,0.923,0.923
SIR003_sl1000_mr05_nv10_11,0.8,0.686,0.738,0.786,0.629,0.698
SIR003_sl1000_mr05_nv10_12,0.849,0.818,0.833,0.917,0.8,0.854
SIR003_sl1000_mr05_nv10_13,0.827,0.768,0.796,0.911,0.732,0.812
SIR003_sl1000_mr05_nv10_14,1,0.8,0.889,1,0.9,0.947
SIR003_sl1000_mr05_nv10_15,0.917,0.846,0.88,0.923,0.923,0.923
SIR003_sl1000_mr05_nv10_16,0.87,0.8,0.833,0.882,0.6,0.714
SIR003_sl1000_mr05_nv10_17,0.75,0.429,0.545,0.75,0.429,0.545
SIR003_sl1000_mr05_nv10_18,0.933,0.609,0.737,0.9,0.783,0.837
SIR003_sl1000_mr05_nv10_19,0.882,0.811,0.845,0.912,0.838,0.873
SIR003_sl1000_mr05_nv10_2,0.909,0.667,0.769,0.929,0.867,0.897
SIR003_sl1000_mr05_nv10_20,0.5,0.333,0.4,0.75,0.333,0.462
SIR003_sl1000_mr05_nv10_3,0.875,0.7,0.778,0.875,0.7,0.778
SIR003_sl1000_mr05_nv10_4,1,0.846,0.917,1,0.923,0.96
SIR003_sl1000_mr05_nv10_5,0.634,0.565,0.598,0.7,0.457,0.553
SIR003_sl1000_mr05_nv10_6,0.867,0.619,0.722,0.833,0.714,0.769
SIR003_sl1000_mr05_nv10_7,0.905,0.826,0.864,0.905,0.826,0.864
SIR003_sl1000_mr05_nv10_8,0.795,0.761,0.778,0.854,0.761,0.805
SIR003_sl1000_mr05_nv10_9,0.75,0.5,0.6,0.875,0.467,0.609
SIR003_sl1000_mr05_nv20_1,0.906,0.829,0.866,1,0.743,0.852
