dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
SEIR015_sl1000_mr025_nv10_17,0.9,0.711,0.794,0.875,0.737,0.8
SEIR015_sl1000_mr025_nv10_18,1,0.595,0.746,0.853,0.784,0.817
SEIR015_sl1000_mr025_nv10_19,1,0.737,0.848,0.75,0.789,0.769
SEIR015_sl1000_mr025_nv10_2,0.976,0.732,0.837,0.848,0.696,0.765
SEIR015_sl1000_mr025_nv10_20,1,0.375,0.545,0.857,0.75,0.8
SEIR015_sl1000_mr025_nv10_3,1,0.761,0.864,0.878,0.935,0.905
SEIR015_sl1000_mr025_nv10_4,0.972,0.795,0.875,0.902,0.841,0.871
SEIR015_sl1000_mr025_nv10_5,0.923,0.75,0.828,0.824,0.875,0.848
SEIR015_sl1000_mr025_nv10_6,0.93,0.87,0.899,0.93,0.87,0.899
SEIR015_sl1000_mr025_nv10_7,0.833,0.556,0.667,0.889,0.889,0.889
SEIR015_sl1000_mr025_nv10_8,1,0.7,0.824,0.8,0.8,0.8
SEIR015_sl1000_mr025_nv10_9,1,0.875,0.933,0.943,0.893,0.917
SEIR015_sl1000_mr025_nv20_1,1,0.6,0.75,0.824,0.933,0.875
SEIR015_sl1000_mr025_nv20_10,1,0.333,0.5,0.636,0.778,0.7
SEIR015_sl1000_mr025_nv20_11,1,0.692,0.818,0.833,0.769,0.8
SEIR015_sl1000_mr025_nv20_12,0.923,0.6,0.727,0.857,0.6,0.706
SEIR015_sl1000_mr025_nv20_13,1,0.222,0.364,0.692,1,0.818
SEIR015_sl1000_mr025_nv20_14,0.952,0.909,0.93,0.833,0.909,0.87
SEIR015_sl1000_mr025_nv20_15,1,0.375,0.545,0.947,0.75,0.837
SEIR015_sl1000_mr025_nv20_16,0.929,0.867,0.897,0.867,0.867,0.867
SEIR015_sl1000_mr025_nv20_17,0.978,0.804,0.882,0.925,0.875,0.899
SEIR015_sl1000_mr025_nv20_18,0.955,0.538,0.689,0.897,0.667,0.765
SEIR015_sl1000_mr025_nv20_19,0.667,0.182,0.286,0.5,0.727,0.593
SEIR015_sl1000_mr025_nv20_2,1,0.64,0.78,1,0.88,0.936
SEIR015_sl1000_mr025_nv20_20,0.846,0.579,0.688,0.647,0.579,0.611
SEIR015_sl1000_mr025_nv20_3,1,0.667,0.8,0.941,0.727,0.821
SEIR015_sl1000_mr025_nv20_4,1,0.758,0.862,0.889,0.727,0.8
SEIR015_sl1000_mr025_nv20_5,0.972,0.897,0.933,0.917,0.846,0.88
SEIR015_sl1000_mr025_nv20_6,0.889,0.421,0.571,0.786,0.868,0.825
SEIR015_sl1000_mr025_nv20_7,0.935,0.806,0.866,0.97,0.889,0.928
SEIR015_sl1000_mr025_nv20_8,0.958,0.687,0.8,0.907,0.731,0.81
SEIR015_sl1000_mr025_nv20_9,0.812,0.722,0.765,0.667,0.556,0.606
SEIR015_sl1000_mr025_nv5_1,1,0.357,0.526,0.778,0.5,0.609
SEIR015_sl1000_mr025_nv5_10,1,0.333,0.5,0.81,0.472,0.596
SEIR015_sl1000_mr025_nv5_11,0.971,0.723,0.829,0.935,0.617,0.744
SEIR015_sl1000_mr025_nv5_12,0.778,0.636,0.7,0.5,0.364,0.421
SEIR015_sl1000_mr025_nv5_13,1,0.677,0.808,0.852,0.742,0.793
SEIR015_sl1000_mr025_nv5_14,1,0.467,0.636,0.667,0.8,0.727
SEIR015_sl1000_mr025_nv5_15,0.913,0.646,0.757,0.808,0.646,0.718
SEIR015_sl1000_mr025_nv5_16,1,0.846,0.917,0.95,0.731,0.826
SEIR015_sl1000_mr025_nv5_17,0.968,0.732,0.833,0.892,0.805,0.846
SEIR015_sl1000_mr025_nv5_18,0.897,0.636,0.745,0.81,0.618,0.701
SEIR015_sl1000_mr025_nv5_19,1,0.182,0.308,0.833,0.455,0.588
SEIR015_sl1000_mr025_nv5_2,1,0.444,0.615,1,0.778,0.875
SEIR015_sl1000_mr025_nv5_20,1,0.61,0.758,0.857,0.732,0.789
SEIR015_sl1000_mr025_nv5_3,0.846,0.407,0.55,0.778,0.519,0.622
SEIR015_sl1000_mr025_nv5_4,0.919,0.68,0.782,0.914,0.64,0.753
SEIR015_sl1000_mr025_nv5_5,0.7,0.333,0.452,0.714,0.476,0.571
SEIR015_sl1000_mr025_nv5_6,0.958,0.371,0.535,0.806,0.403,0.538
SEIR015_sl1000_mr025_nv5_7,0.875,0.808,0.84,0.72,0.692,0.706
SEIR015_sl1000_mr025_nv5_8,1,0.696,0.821,0.895,0.739,0.81
SEIR015_sl1000_mr025_nv5_9,1,0.4,0.571,0.571,0.4,0.471
SEIR015_sl1000_mr05_nv10_1,0.917,0.647,0.759,0.706,0.706,0.706
SEIR015_sl1000_mr05_nv10_10,1,0.444,0.615,0.778,0.778,0.778
SEIR015_sl1000_mr05_nv10_11,0.667,0.25,0.364,0.5,0.375,0.429
SEIR015_sl1000_mr05_nv10_12,1,0.125,0.222,0.727,1,0.842
SEIR015_sl1000_mr05_nv10_13,0.979,0.754,0.852,0.93,0.869,0.898
SEIR015_sl1000_mr05_nv10_14,0.944,0.739,0.829,0.818,0.587,0.684
SEIR015_sl1000_mr05_nv10_15,1,0.545,0.706,0.9,0.818,0.857
SEIR015_sl1000_mr05_nv10_16,1,0.659,0.794,0.923,0.878,0.9
SEIR015_sl1000_mr05_nv10_17,0.974,0.551,0.704,0.864,0.826,0.844
SEIR015_sl1000_mr05_nv10_18,0.962,0.61,0.746,0.857,0.878,0.867
SEIR015_sl1000_mr05_nv10_19,1,0.5,0.667,0.909,0.938,0.923
SEIR015_sl1000_mr05_nv10_2,0.941,0.762,0.842,0.853,0.69,0.763
SEIR015_sl1000_mr05_nv10_20,0.85,0.415,0.557,0.632,0.293,0.4
SEIR015_sl1000_mr05_nv10_3,1,0.696,0.821,0.828,0.857,0.842
SEIR015_sl1000_mr05_nv10_4,1,0.594,0.745,0.806,0.781,0.794
SEIR015_sl1000_mr05_nv10_5,1,0.636,0.778,0.692,0.818,0.75
SEIR015_sl1000_mr05_nv10_6,1,0.833,0.909,0.88,0.733,0.8
SEIR015_sl1000_mr05_nv10_7,1,0.231,0.375,0.643,0.692,0.667
SEIR015_sl1000_mr05_nv10_8,1,0.778,0.875,0.788,0.722,0.754
SEIR015_sl1000_mr05_nv10_9,1,0.6,0.75,0.857,0.8,0.828
SEIR015_sl250_mr025_nv10_1,0.667,0.118,0.2,0.812,0.765,0.788
SEIR015_sl250_mr025_nv10_10,0.9,0.153,0.261,0.647,0.373,0.473
SEIR015_sl250_mr025_nv10_11,0.9,0.265,0.409,0.571,0.471,0.516
SEIR015_sl250_mr025_nv10_12,1,0.14,0.245,0.596,0.651,0.622
SEIR015_sl250_mr025_nv10_13,1,0.5,0.667,0.846,0.688,0.759
SEIR015_sl250_mr025_nv10_14,1,0.08,0.148,0.464,0.52,0.491
SEIR015_sl250_mr025_nv10_15,0.867,0.265,0.406,0.551,0.551,0.551
SEIR015_sl250_mr025_nv10_16,0,0,0,0.5,0.37,0.426
SEIR015_sl250_mr025_nv10_17,0,0,0,0.167,0.083,0.111
SEIR015_sl250_mr025_nv10_18,0,0,0,0.364,0.364,0.364
SEIR015_sl250_mr025_nv10_19,0.818,0.243,0.375,0.5,0.351,0.413
SEIR015_sl250_mr025_nv10_2,1,0.045,0.087,0.385,0.227,0.286
SEIR015_sl250_mr025_nv10_20,0.909,0.303,0.455,0.703,0.788,0.743
SEIR015_sl250_mr025_nv10_3,0,0,0,0.235,0.267,0.25
SEIR015_sl250_mr025_nv10_4,0.75,0.24,0.364,0.741,0.8,0.769
SEIR015_sl250_mr025_nv10_5,1,0.125,0.222,0.6,0.75,0.667
SEIR015_sl250_mr025_nv10_6,0.929,0.371,0.531,0.528,0.543,0.535
SEIR015_sl250_mr025_nv10_7,1,0.25,0.4,0.6,0.375,0.462
SEIR015_sl250_mr025_nv10_8,0.938,0.556,0.698,0.826,0.704,0.76
SEIR015_sl250_mr025_nv10_9,0.8,0.267,0.4,0.692,0.6,0.643
SEIR015_sl500_mr025_nv10_1,1,0.6,0.75,0.667,0.8,0.727
SEIR015_sl500_mr025_nv10_10,0.943,0.767,0.846,0.809,0.884,0.844
SEIR015_sl500_mr025_nv10_11,0,0,0,0.714,0.625,0.667
SEIR015_sl500_mr025_nv10_12,1,0.623,0.767,0.767,0.623,0.688
SEIR015_sl500_mr025_nv10_13,1,0.429,0.6,0.778,0.75,0.764
SEIR015_sl500_mr025_nv10_14,1,0.556,0.714,0.889,0.889,0.889
SEIR015_sl500_mr025_nv10_15,0.932,0.707,0.804,0.796,0.741,0.768
SEIR015_sl500_mr025_nv10_16,1,0.417,0.588,0.833,0.833,0.833
SEIR015_sl500_mr025_nv10_17,1,0.5,0.667,0.857,0.857,0.857
SEIR015_sl500_mr025_nv10_18,0.824,0.538,0.651,0.591,0.5,0.542
SEIR015_sl500_mr025_nv10_19,1,0.4,0.571,0.833,1,0.909
SEIR015_sl500_mr025_nv10_2,0.833,0.625,0.714,0.667,0.75,0.706
SEIR015_sl500_mr025_nv10_20,0.971,0.531,0.687,0.776,0.703,0.738
SEIR015_sl500_mr025_nv10_3,0.905,0.514,0.655,0.741,0.541,0.625
SEIR015_sl500_mr025_nv10_4,0.933,0.341,0.5,0.757,0.683,0.718
SEIR015_sl500_mr025_nv10_5,0.9,0.643,0.75,0.867,0.929,0.897
SEIR015_sl500_mr025_nv10_6,0.75,0.316,0.444,0.524,0.579,0.55
SEIR015_sl500_mr025_nv10_7,0.941,0.516,0.667,0.854,0.661,0.745
SEIR015_sl500_mr025_nv10_8,0.964,0.403,0.568,0.817,0.731,0.772
SEIR015_sl500_mr025_nv10_9,1,0.182,0.308,0.562,0.818,0.667
SEIR01_sl1000_mr0125_nv10_1,1,0.722,0.839,0.824,0.778,0.8
SEIR01_sl1000_mr0125_nv10_10,0.923,0.889,0.906,0.902,0.852,0.876
SEIR01_sl1000_mr0125_nv10_11,1,0.846,0.917,0.929,1,0.963
SEIR01_sl1000_mr0125_nv10_12,1,0.2,0.333,1,0.2,0.333
SEIR01_sl1000_mr0125_nv10_13,1,0.8,0.889,0.909,1,0.952
SEIR01_sl1000_mr0125_nv10_14,0.963,0.867,0.912,0.933,0.933,0.933
SEIR01_sl1000_mr0125_nv10_15,1,0.875,0.933,0.955,0.875,0.913
SEIR01_sl1000_mr0125_nv10_16,1,0.571,0.727,0.857,0.857,0.857
SEIR01_sl1000_mr0125_nv10_17,0.857,0.5,0.632,0.833,0.833,0.833
SEIR01_sl1000_mr0125_nv10_18,0.949,0.822,0.881,0.848,0.867,0.857
SEIR01_sl1000_mr0125_nv10_19,0.957,0.733,0.83,0.966,0.933,0.949
SEIR01_sl1000_mr0125_nv10_2,1,0.769,0.87,1,1,1
SEIR01_sl1000_mr0125_nv10_20,0.95,0.76,0.844,0.889,0.96,0.923
SEIR01_sl1000_mr0125_nv10_3,1,0.842,0.914,0.881,0.974,0.925
SEIR01_sl1000_mr0125_nv10_4,0.905,0.792,0.844,0.875,0.875,0.875
SEIR01_sl1000_mr0125_nv10_5,0.95,0.809,0.874,0.911,0.872,0.891
SEIR01_sl1000_mr0125_nv10_6,0.933,0.875,0.903,0.93,0.833,0.879
SEIR01_sl1000_mr0125_nv10_7,1,0.897,0.946,0.973,0.923,0.947
SEIR01_sl1000_mr0125_nv10_8,0.8,0.667,0.727,0.714,0.833,0.769
SEIR01_sl1000_mr0125_nv10_9,0.977,0.915,0.945,0.936,0.936,0.936
SEIR01_sl1000_mr025_nv10_1,0.958,0.821,0.885,0.893,0.893,0.893
SEIR01_sl1000_mr025_nv10_10,0.875,0.778,0.824,0.778,0.778,0.778
SEIR01_sl1000_mr025_nv10_11,1,0.829,0.906,0.895,0.971,0.932
SEIR01_sl1000_mr025_nv10_12,0.714,0.625,0.667,0.667,0.75,0.706
SEIR01_sl1000_mr025_nv10_13,0.944,0.85,0.895,0.778,0.7,0.737
SEIR01_sl1000_mr025_nv10_14,0.938,0.882,0.909,0.886,0.912,0.899
SEIR01_sl1000_mr025_nv10_15,0.8,0.8,0.8,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv10_16,0.949,0.881,0.914,0.925,0.881,0.902
SEIR01_sl1000_mr025_nv10_17,0.85,0.756,0.8,0.857,0.8,0.828
SEIR01_sl1000_mr025_nv10_18,0.875,0.778,0.824,0.8,0.889,0.842
SEIR01_sl1000_mr025_nv10_19,0.9,0.763,0.826,0.828,0.814,0.821
SEIR01_sl1000_mr025_nv10_2,0.947,0.818,0.878,0.875,0.955,0.913
SEIR01_sl1000_mr025_nv10_20,0.933,0.824,0.875,0.824,0.824,0.824
SEIR01_sl1000_mr025_nv10_3,0.884,0.776,0.826,0.878,0.878,0.878
SEIR01_sl1000_mr025_nv10_4,0.977,0.808,0.884,0.961,0.942,0.951
SEIR01_sl1000_mr025_nv10_5,0.95,0.864,0.905,0.929,0.886,0.907
SEIR01_sl1000_mr025_nv10_6,0.833,0.714,0.769,0.857,0.857,0.857
SEIR01_sl1000_mr025_nv10_7,0.812,0.65,0.722,0.865,0.8,0.831
SEIR01_sl1000_mr025_nv10_8,0.818,0.667,0.735,0.846,0.815,0.83
SEIR01_sl1000_mr025_nv10_9,0.911,0.872,0.891,0.891,0.872,0.882
SEIR01_sl1000_mr025_nv20_1,0.897,0.812,0.852,0.833,0.938,0.882
SEIR01_sl1000_mr025_nv20_10,0.8,0.444,0.571,0.6,0.667,0.632
SEIR01_sl1000_mr025_nv20_11,0.5,0.2,0.286,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv20_12,1,0.722,0.839,0.85,0.944,0.895
SEIR01_sl1000_mr025_nv20_13,0.898,0.759,0.822,0.862,0.862,0.862
SEIR01_sl1000_mr025_nv20_14,0.889,0.615,0.727,0.8,0.923,0.857
SEIR01_sl1000_mr025_nv20_15,1,0.87,0.93,0.913,0.913,0.913
SEIR01_sl1000_mr025_nv20_16,1,0.286,0.444,0.545,0.857,0.667
SEIR01_sl1000_mr025_nv20_17,0.952,0.8,0.87,0.885,0.92,0.902
SEIR01_sl1000_mr025_nv20_18,0.917,0.846,0.88,0.889,0.923,0.906
SEIR01_sl1000_mr025_nv20_19,0.941,0.906,0.923,0.943,0.943,0.943
SEIR01_sl1000_mr025_nv20_2,0.973,0.857,0.911,0.909,0.952,0.93
SEIR01_sl1000_mr025_nv20_20,1,0.71,0.83,0.833,0.806,0.82
SEIR01_sl1000_mr025_nv20_3,0.882,0.714,0.789,0.87,0.952,0.909
SEIR01_sl1000_mr025_nv20_4,0.857,0.75,0.8,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv20_5,1,0.788,0.881,0.824,0.848,0.836
SEIR01_sl1000_mr025_nv20_6,1,0.909,0.952,0.917,1,0.957
SEIR01_sl1000_mr025_nv20_7,0.933,0.824,0.875,0.833,0.882,0.857
SEIR01_sl1000_mr025_nv20_8,0.75,0.6,0.667,0.6,0.6,0.6
SEIR01_sl1000_mr025_nv20_9,1,0.833,0.909,0.923,1,0.96
SEIR01_sl1000_mr025_nv5_1,0.857,0.732,0.789,0.853,0.707,0.773
SEIR01_sl1000_mr025_nv5_10,1,0.485,0.653,0.957,0.667,0.786
SEIR01_sl1000_mr025_nv5_11,0.9,0.474,0.621,0.938,0.789,0.857
SEIR01_sl1000_mr025_nv5_12,0.909,0.526,0.667,0.789,0.789,0.789
SEIR01_sl1000_mr025_nv5_13,1,0.667,0.8,0.917,0.917,0.917
SEIR01_sl1000_mr025_nv5_14,1,0.6,0.75,1,0.95,0.974
SEIR01_sl1000_mr025_nv5_15,0.8,0.741,0.769,0.69,0.741,0.714
SEIR01_sl1000_mr025_nv5_16,1,0.611,0.759,1,0.944,0.971
SEIR01_sl1000_mr025_nv5_17,0.889,0.727,0.8,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv5_18,0.903,0.596,0.718,0.907,0.83,0.867
SEIR01_sl1000_mr025_nv5_19,0.964,0.931,0.947,0.965,0.948,0.957
SEIR01_sl1000_mr025_nv5_2,0.909,0.625,0.741,0.812,0.812,0.812
SEIR01_sl1000_mr025_nv5_20,0.941,0.667,0.78,0.81,0.708,0.756
SEIR01_sl1000_mr025_nv5_3,0.875,0.7,0.778,0.75,0.9,0.818
SEIR01_sl1000_mr025_nv5_4,0.8,0.72,0.758,0.927,0.76,0.835
SEIR01_sl1000_mr025_nv5_5,0.783,0.706,0.742,0.786,0.647,0.71
SEIR01_sl1000_mr025_nv5_6,0.75,0.75,0.75,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv5_7,1,0.8,0.889,1,1,1
SEIR01_sl1000_mr025_nv5_8,0.9,0.783,0.837,0.84,0.913,0.875
SEIR01_sl1000_mr025_nv5_9,0.833,0.556,0.667,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_1,0.909,0.769,0.833,0.923,0.923,0.923
SEIR01_sl1000_mr05_nv10_10,1,0.857,0.923,0.875,1,0.933
SEIR01_sl1000_mr05_nv10_11,0.92,0.719,0.807,0.8,0.875,0.836
SEIR01_sl1000_mr05_nv10_12,0.918,0.776,0.841,0.911,0.879,0.895
SEIR01_sl1000_mr05_nv10_13,0.857,0.75,0.8,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_14,0.968,0.769,0.857,0.882,0.769,0.822
SEIR01_sl1000_mr05_nv10_15,0.857,0.75,0.8,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_16,0.952,0.909,0.93,0.955,0.955,0.955
SEIR01_sl1000_mr05_nv10_17,1,0.955,0.977,0.952,0.909,0.93
SEIR01_sl1000_mr05_nv10_18,0.957,0.786,0.863,0.895,0.911,0.903
SEIR01_sl1000_mr05_nv10_19,0.667,0.286,0.4,0.833,0.714,0.769
SEIR01_sl1000_mr05_nv10_2,1,0.875,0.933,0.889,1,0.941
SEIR01_sl1000_mr05_nv10_20,0.953,0.788,0.863,0.96,0.923,0.941
SEIR01_sl1000_mr05_nv10_3,0.944,0.68,0.791,0.875,0.84,0.857
SEIR01_sl1000_mr05_nv10_4,1,0.545,0.706,0.692,0.818,0.75
SEIR01_sl1000_mr05_nv10_5,0.938,0.833,0.882,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_6,0.914,0.8,0.853,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_7,0.921,0.761,0.833,0.902,0.804,0.851
SEIR01_sl1000_mr05_nv10_8,1,0.875,0.933,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_9,1,0.885,0.939,0.963,1,0.981
SEIR01_sl250_mr025_nv10_1,0.789,0.333,0.469,0.721,0.689,0.705
SEIR01_sl250_mr025_nv10_10,1,0.412,0.583,0.609,0.824,0.7
SEIR01_sl250_mr025_nv10_11,0.667,0.25,0.364,0.625,0.625,0.625
SEIR01_sl250_mr025_nv10_12,0.909,0.465,0.615,0.735,0.837,0.783
SEIR01_sl250_mr025_nv10_13,0,0,0,0.286,0.333,0.308
SEIR01_sl250_mr025_nv10_14,0.84,0.457,0.592,0.718,0.609,0.659
SEIR01_sl250_mr025_nv10_15,0,0,0,0.667,0.857,0.75
SEIR01_sl250_mr025_nv10_16,0.867,0.283,0.426,0.558,0.522,0.539
SEIR01_sl250_mr025_nv10_17,1,0.125,0.222,0.385,0.625,0.476
SEIR01_sl250_mr025_nv10_18,1,0.344,0.512,0.676,0.781,0.725
SEIR01_sl250_mr025_nv10_19,1,0.667,0.8,0.786,0.917,0.846
SEIR01_sl250_mr025_nv10_2,0.667,0.143,0.235,0.588,0.714,0.645
SEIR01_sl250_mr025_nv10_20,0.714,0.278,0.4,0.684,0.722,0.703
SEIR01_sl250_mr025_nv10_3,1,0.556,0.714,0.724,0.778,0.75
SEIR01_sl250_mr025_nv10_4,0.875,0.5,0.636,0.857,0.857,0.857
SEIR01_sl250_mr025_nv10_5,0.833,0.244,0.377,0.667,0.585,0.623
SEIR01_sl250_mr025_nv10_6,0.8,0.182,0.296,0.519,0.636,0.571
SEIR01_sl250_mr025_nv10_7,0.8,0.286,0.421,0.667,0.857,0.75
SEIR01_sl250_mr025_nv10_8,0.929,0.382,0.542,0.824,0.824,0.824
SEIR01_sl250_mr025_nv10_9,0.846,0.361,0.506,0.82,0.672,0.739
SEIR01_sl500_mr025_nv10_1,0.667,0.2,0.308,0.5,0.5,0.5
SEIR01_sl500_mr025_nv10_10,0.833,0.714,0.769,0.733,0.786,0.759
SEIR01_sl500_mr025_nv10_11,0.818,0.529,0.643,0.684,0.765,0.722
SEIR01_sl500_mr025_nv10_12,1,0.627,0.771,0.792,0.824,0.808
SEIR01_sl500_mr025_nv10_13,0.909,0.5,0.645,0.765,0.65,0.703
SEIR01_sl500_mr025_nv10_14,1,0.667,0.8,0.833,0.833,0.833
SEIR01_sl500_mr025_nv10_15,1,0.828,0.906,0.897,0.897,0.897
SEIR01_sl500_mr025_nv10_16,0.9,0.6,0.72,0.688,0.733,0.71
SEIR01_sl500_mr025_nv10_17,1,0.167,0.286,0.5,0.5,0.5
SEIR01_sl500_mr025_nv10_18,0.75,0.5,0.6,0.5,0.5,0.5
SEIR01_sl500_mr025_nv10_19,0.667,0.25,0.364,0.6,0.75,0.667
SEIR01_sl500_mr025_nv10_2,1,0.25,0.4,0.7,0.875,0.778
SEIR01_sl500_mr025_nv10_20,0.759,0.688,0.721,0.774,0.75,0.762
SEIR01_sl500_mr025_nv10_3,0.929,0.619,0.743,0.85,0.81,0.829
SEIR01_sl500_mr025_nv10_4,0.667,0.286,0.4,0.75,0.857,0.8
SEIR01_sl500_mr025_nv10_5,1,0.4,0.571,0.429,0.6,0.5
SEIR01_sl500_mr025_nv10_6,0.977,0.811,0.887,0.873,0.906,0.889
SEIR01_sl500_mr025_nv10_7,0.958,0.676,0.793,0.806,0.853,0.829
SEIR01_sl500_mr025_nv10_8,1,0.375,0.545,0.8,1,0.889
SEIR01_sl500_mr025_nv10_9,1,0.667,0.8,0.8,0.889,0.842
SIR003_sl1000_mr025_nv10_1,0.769,0.714,0.741,0.714,0.714,0.714
SIR003_sl1000_mr025_nv10_10,0.8,0.615,0.696,0.833,0.769,0.8
SIR003_sl1000_mr025_nv10_11,0.68,0.567,0.618,0.68,0.567,0.618
SIR003_sl1000_mr025_nv10_12,0.822,0.755,0.787,0.854,0.837,0.845
SIR003_sl1000_mr025_nv10_13,0.667,0.364,0.471,0.571,0.364,0.444
SIR003_sl1000_mr025_nv10_14,1,0.733,0.846,0.867,0.867,0.867
SIR003_sl1000_mr025_nv10_15,0.737,0.583,0.651,0.789,0.625,0.698
SIR003_sl1000_mr025_nv10_16,0.667,0.471,0.552,0.75,0.706,0.727
SIR003_sl1000_mr025_nv10_17,0.8,0.696,0.744,0.783,0.783,0.783
SIR003_sl1000_mr025_nv10_18,1,0.8,0.889,1,1,1
SIR003_sl1000_mr025_nv10_19,0.75,0.5,0.6,0.72,0.75,0.735
SIR003_sl1000_mr025_nv10_2,0.929,0.684,0.788,0.882,0.789,0.833
SIR003_sl1000_mr025_nv10_20,0.75,0.667,0.706,0.778,0.778,0.778
SIR003_sl1000_mr025_nv10_3,1,0.692,0.818,0.957,0.846,0.898
SIR003_sl1000_mr025_nv10_4,0.821,0.742,0.78,0.839,0.839,0.839
SIR003_sl1000_mr025_nv10_5,1,0.571,0.727,0.75,0.857,0.8
SIR003_sl1000_mr025_nv10_6,0.737,0.609,0.667,0.8,0.696,0.744
SIR003_sl1000_mr025_nv10_7,0.643,0.562,0.6,0.625,0.625,0.625
SIR003_sl1000_mr025_nv10_8,0.917,0.733,0.815,0.867,0.867,0.867
SIR003_sl1000_mr025_nv10_9,0.652,0.536,0.588,0.727,0.571,0.64
SIR003_sl1000_mr05_nv10_1,0.818,0.529,0.643,0.8,0.706,0.75
SIR003_sl1000_mr05_nv10_10,1,0.769,0.87,0.846,0.846,0.846
SIR003_sl1000_mr05_nv10_11,0.724,0.6,0.656,0.724,0.6,0.656
SIR003_sl1000_mr05_nv10_12,0.808,0.764,0.785,0.863,0.8,0.83
SIR003_sl1000_mr05_nv10_13,0.83,0.696,0.757,0.843,0.768,0.804
SIR003_sl1000_mr05_nv10_14,1,0.7,0.824,1,1,1
SIR003_sl1000_mr05_nv10_15,0.917,0.846,0.88,0.923,0.923,0.923
SIR003_sl1000_mr05_nv10_16,0.857,0.72,0.783,0.773,0.68,0.723
SIR003_sl1000_mr05_nv10_17,0.75,0.429,0.545,0.75,0.429,0.545
SIR003_sl1000_mr05_nv10_18,0.923,0.522,0.667,0.773,0.739,0.756
SIR003_sl1000_mr05_nv10_19,0.828,0.649,0.727,0.811,0.811,0.811
SIR003_sl1000_mr05_nv10_2,0.909,0.667,0.769,0.933,0.933,0.933
SIR003_sl1000_mr05_nv10_20,0.5,0.444,0.471,0.667,0.444,0.533
SIR003_sl1000_mr05_nv10_3,0.875,0.7,0.778,0.7,0.7,0.7
SIR003_sl1000_mr05_nv10_4,0.889,0.615,0.727,0.769,0.769,0.769
SIR003_sl1000_mr05_nv10_5,0.571,0.522,0.545,0.622,0.5,0.554
SIR003_sl1000_mr05_nv10_6,0.857,0.571,0.686,0.714,0.714,0.714
SIR003_sl1000_mr05_nv10_7,0.905,0.826,0.864,0.792,0.826,0.809
