dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
SEIR015_sl250_mr025_nv10_11,0.8,0.235,0.364,0.621,0.529,0.571
SEIR015_sl250_mr025_nv10_12,1,0.14,0.245,0.646,0.721,0.681
SEIR015_sl250_mr025_nv10_13,1,0.5,0.667,0.833,0.625,0.714
SEIR015_sl250_mr025_nv10_14,1,0.08,0.148,0.464,0.52,0.491
SEIR015_sl250_mr025_nv10_15,0.812,0.265,0.4,0.574,0.551,0.562
SEIR015_sl250_mr025_nv10_16,0,0,0,0.526,0.37,0.435
SEIR015_sl250_mr025_nv10_17,0,0,0,0,0,0
SEIR015_sl250_mr025_nv10_18,0,0,0,0.3,0.273,0.286
SEIR015_sl250_mr025_nv10_19,0.9,0.243,0.383,0.542,0.351,0.426
SEIR015_sl250_mr025_nv10_2,0.5,0.045,0.083,0.333,0.182,0.235
SEIR015_sl250_mr025_nv10_20,0.909,0.303,0.455,0.722,0.788,0.754
SEIR015_sl250_mr025_nv10_3,0,0,0,0.25,0.267,0.258
SEIR015_sl250_mr025_nv10_4,0.7,0.28,0.4,0.741,0.8,0.769
SEIR015_sl250_mr025_nv10_5,1,0.125,0.222,0.6,0.75,0.667
SEIR015_sl250_mr025_nv10_6,0.923,0.343,0.5,0.559,0.543,0.551
SEIR015_sl250_mr025_nv10_7,1,0.25,0.4,0.6,0.375,0.462
SEIR015_sl250_mr025_nv10_8,0.938,0.556,0.698,0.792,0.704,0.745
SEIR015_sl250_mr025_nv10_9,0.8,0.267,0.4,0.769,0.667,0.714
SEIR015_sl500_mr025_nv10_1,1,0.6,0.75,0.615,0.8,0.696
SEIR015_sl500_mr025_nv10_10,0.971,0.767,0.857,0.804,0.86,0.831
SEIR015_sl500_mr025_nv10_11,0,0,0,0.714,0.625,0.667
SEIR015_sl500_mr025_nv10_12,1,0.623,0.767,0.733,0.623,0.673
SEIR015_sl500_mr025_nv10_13,1,0.429,0.6,0.778,0.75,0.764
SEIR015_sl500_mr025_nv10_14,1,0.556,0.714,0.8,0.889,0.842
SEIR015_sl500_mr025_nv10_15,0.913,0.724,0.808,0.839,0.81,0.825
SEIR015_sl500_mr025_nv10_16,1,0.417,0.588,0.833,0.833,0.833
SEIR015_sl500_mr025_nv10_17,1,0.5,0.667,0.857,0.857,0.857
SEIR015_sl500_mr025_nv10_18,0.824,0.538,0.651,0.619,0.5,0.553
SEIR015_sl500_mr025_nv10_19,1,0.4,0.571,0.833,1,0.909
SEIR015_sl500_mr025_nv10_2,0.833,0.625,0.714,0.667,0.75,0.706
SEIR015_sl500_mr025_nv10_20,0.971,0.531,0.687,0.78,0.719,0.748
SEIR015_sl500_mr025_nv10_3,0.9,0.486,0.632,0.833,0.541,0.656
SEIR015_sl500_mr025_nv10_4,0.917,0.268,0.415,0.784,0.707,0.744
SEIR015_sl500_mr025_nv10_5,0.9,0.643,0.75,0.867,0.929,0.897
SEIR015_sl500_mr025_nv10_6,0.625,0.263,0.37,0.5,0.579,0.537
SEIR015_sl500_mr025_nv10_7,0.935,0.468,0.624,0.82,0.661,0.732
SEIR015_sl500_mr025_nv10_8,0.963,0.388,0.553,0.842,0.716,0.774
SEIR015_sl500_mr025_nv10_9,1,0.182,0.308,0.6,0.818,0.692
SEIR01_sl1000_mr0125_nv10_1,1,0.667,0.8,0.824,0.778,0.8
SEIR01_sl1000_mr0125_nv10_10,0.923,0.889,0.906,0.902,0.852,0.876
SEIR01_sl1000_mr0125_nv10_11,1,0.846,0.917,0.929,1,0.963
SEIR01_sl1000_mr0125_nv10_12,1,0.2,0.333,1,0.2,0.333
SEIR01_sl1000_mr0125_nv10_13,1,0.8,0.889,1,1,1
SEIR01_sl1000_mr0125_nv10_14,0.962,0.833,0.893,0.966,0.933,0.949
SEIR01_sl1000_mr0125_nv10_15,1,0.875,0.933,0.955,0.875,0.913
SEIR01_sl1000_mr0125_nv10_16,1,0.571,0.727,0.857,0.857,0.857
SEIR01_sl1000_mr0125_nv10_17,0.857,0.5,0.632,0.833,0.833,0.833
SEIR01_sl1000_mr0125_nv10_18,0.949,0.822,0.881,0.848,0.867,0.857
SEIR01_sl1000_mr0125_nv10_19,0.957,0.733,0.83,0.931,0.9,0.915
SEIR01_sl1000_mr0125_nv10_2,1,0.808,0.894,1,0.962,0.98
SEIR01_sl1000_mr0125_nv10_20,0.95,0.76,0.844,0.889,0.96,0.923
SEIR01_sl1000_mr0125_nv10_3,1,0.868,0.93,0.881,0.974,0.925
SEIR01_sl1000_mr0125_nv10_4,0.9,0.75,0.818,0.913,0.875,0.894
SEIR01_sl1000_mr0125_nv10_5,0.95,0.809,0.874,0.932,0.872,0.901
SEIR01_sl1000_mr0125_nv10_6,0.911,0.854,0.882,0.909,0.833,0.87
SEIR01_sl1000_mr0125_nv10_7,1,0.897,0.946,0.973,0.923,0.947
SEIR01_sl1000_mr0125_nv10_8,0.8,0.667,0.727,0.714,0.833,0.769
SEIR01_sl1000_mr0125_nv10_9,0.977,0.915,0.945,0.936,0.936,0.936
SEIR01_sl1000_mr025_nv10_1,0.958,0.821,0.885,0.893,0.893,0.893
SEIR01_sl1000_mr025_nv10_10,0.875,0.778,0.824,0.778,0.778,0.778
SEIR01_sl1000_mr025_nv10_11,1,0.829,0.906,0.865,0.914,0.889
SEIR01_sl1000_mr025_nv10_12,0.714,0.625,0.667,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv10_13,0.944,0.85,0.895,0.778,0.7,0.737
SEIR01_sl1000_mr025_nv10_14,0.906,0.853,0.879,0.882,0.882,0.882
SEIR01_sl1000_mr025_nv10_15,0.8,0.8,0.8,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv10_16,0.947,0.857,0.9,0.949,0.881,0.914
SEIR01_sl1000_mr025_nv10_17,0.829,0.756,0.791,0.872,0.756,0.81
SEIR01_sl1000_mr025_nv10_18,0.875,0.778,0.824,0.8,0.889,0.842
SEIR01_sl1000_mr025_nv10_19,0.9,0.763,0.826,0.828,0.814,0.821
SEIR01_sl1000_mr025_nv10_2,0.947,0.818,0.878,0.875,0.955,0.913
SEIR01_sl1000_mr025_nv10_20,0.933,0.824,0.875,0.833,0.882,0.857
SEIR01_sl1000_mr025_nv10_3,0.884,0.776,0.826,0.878,0.878,0.878
SEIR01_sl1000_mr025_nv10_4,0.977,0.827,0.896,0.941,0.923,0.932
SEIR01_sl1000_mr025_nv10_5,0.952,0.909,0.93,0.95,0.864,0.905
SEIR01_sl1000_mr025_nv10_6,0.833,0.714,0.769,0.75,0.857,0.8
SEIR01_sl1000_mr025_nv10_7,0.812,0.65,0.722,0.865,0.8,0.831
SEIR01_sl1000_mr025_nv10_8,0.818,0.667,0.735,0.88,0.815,0.846
SEIR01_sl1000_mr025_nv10_9,0.911,0.872,0.891,0.909,0.851,0.879
SEIR01_sl1000_mr025_nv20_1,0.897,0.812,0.852,0.824,0.875,0.848
SEIR01_sl1000_mr025_nv20_10,0.8,0.444,0.571,0.6,0.667,0.632
SEIR01_sl1000_mr025_nv20_11,0.667,0.4,0.5,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv20_12,1,0.722,0.839,0.895,0.944,0.919
SEIR01_sl1000_mr025_nv20_13,0.88,0.759,0.815,0.893,0.862,0.877
SEIR01_sl1000_mr025_nv20_14,0.889,0.615,0.727,0.8,0.923,0.857
SEIR01_sl1000_mr025_nv20_15,0.952,0.87,0.909,0.913,0.913,0.913
SEIR01_sl1000_mr025_nv20_16,1,0.286,0.444,0.545,0.857,0.667
SEIR01_sl1000_mr025_nv20_17,0.952,0.8,0.87,0.88,0.88,0.88
SEIR01_sl1000_mr025_nv20_18,0.957,0.846,0.898,0.889,0.923,0.906
SEIR01_sl1000_mr025_nv20_19,0.941,0.906,0.923,0.943,0.943,0.943
SEIR01_sl1000_mr025_nv20_2,0.972,0.833,0.897,0.907,0.929,0.918
SEIR01_sl1000_mr025_nv20_20,0.957,0.71,0.815,0.839,0.839,0.839
SEIR01_sl1000_mr025_nv20_3,0.875,0.667,0.757,0.833,0.952,0.889
SEIR01_sl1000_mr025_nv20_4,0.857,0.75,0.8,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv20_5,1,0.758,0.862,0.8,0.848,0.824
SEIR01_sl1000_mr025_nv20_6,1,0.909,0.952,0.917,1,0.957
SEIR01_sl1000_mr025_nv20_7,0.933,0.824,0.875,0.833,0.882,0.857
SEIR01_sl1000_mr025_nv20_8,0.75,0.6,0.667,0.6,0.6,0.6
SEIR01_sl1000_mr025_nv20_9,1,0.833,0.909,0.923,1,0.96
SEIR01_sl1000_mr025_nv5_1,0.857,0.732,0.789,0.857,0.732,0.789
SEIR01_sl1000_mr025_nv5_10,1,0.455,0.625,0.957,0.667,0.786
SEIR01_sl1000_mr025_nv5_11,0.917,0.579,0.71,0.938,0.789,0.857
SEIR01_sl1000_mr025_nv5_12,0.909,0.526,0.667,0.789,0.789,0.789
SEIR01_sl1000_mr025_nv5_13,1,0.667,0.8,0.917,0.917,0.917
SEIR01_sl1000_mr025_nv5_14,1,0.6,0.75,1,0.95,0.974
SEIR01_sl1000_mr025_nv5_15,0.8,0.741,0.769,0.714,0.741,0.727
SEIR01_sl1000_mr025_nv5_16,1,0.667,0.8,1,0.944,0.971
SEIR01_sl1000_mr025_nv5_17,0.889,0.727,0.8,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv5_18,0.897,0.553,0.684,0.907,0.83,0.867
SEIR01_sl1000_mr025_nv5_19,0.965,0.948,0.957,0.966,0.966,0.966
SEIR01_sl1000_mr025_nv5_2,0.9,0.562,0.692,0.812,0.812,0.812
SEIR01_sl1000_mr025_nv5_20,0.941,0.667,0.78,0.8,0.667,0.727
SEIR01_sl1000_mr025_nv5_3,0.875,0.7,0.778,0.818,0.9,0.857
SEIR01_sl1000_mr025_nv5_4,0.8,0.72,0.758,0.907,0.78,0.839
SEIR01_sl1000_mr025_nv5_5,0.783,0.706,0.742,0.786,0.647,0.71
SEIR01_sl1000_mr025_nv5_6,0.75,0.75,0.75,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv5_7,1,0.7,0.824,1,1,1
SEIR01_sl1000_mr025_nv5_8,0.9,0.783,0.837,0.84,0.913,0.875
SEIR01_sl1000_mr025_nv5_9,0.833,0.556,0.667,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_1,0.909,0.769,0.833,0.923,0.923,0.923
SEIR01_sl1000_mr05_nv10_10,1,0.857,0.923,0.857,0.857,0.857
SEIR01_sl1000_mr05_nv10_11,0.92,0.719,0.807,0.8,0.875,0.836
SEIR01_sl1000_mr05_nv10_12,0.938,0.776,0.849,0.909,0.862,0.885
SEIR01_sl1000_mr05_nv10_13,0.857,0.75,0.8,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_14,0.969,0.795,0.873,0.879,0.744,0.806
SEIR01_sl1000_mr05_nv10_15,0.857,0.75,0.8,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_16,0.952,0.909,0.93,0.955,0.955,0.955
SEIR01_sl1000_mr05_nv10_17,0.955,0.955,0.955,0.952,0.909,0.93
SEIR01_sl1000_mr05_nv10_18,0.957,0.786,0.863,0.895,0.911,0.903
SEIR01_sl1000_mr05_nv10_19,0.667,0.286,0.4,0.833,0.714,0.769
SEIR01_sl1000_mr05_nv10_2,1,0.875,0.933,0.889,1,0.941
SEIR01_sl1000_mr05_nv10_20,0.977,0.808,0.884,0.959,0.904,0.931
SEIR01_sl1000_mr05_nv10_3,0.944,0.68,0.791,0.84,0.84,0.84
SEIR01_sl1000_mr05_nv10_4,1,0.545,0.706,0.692,0.818,0.75
SEIR01_sl1000_mr05_nv10_5,0.938,0.833,0.882,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_6,0.912,0.775,0.838,0.868,0.825,0.846
SEIR01_sl1000_mr05_nv10_7,0.921,0.761,0.833,0.902,0.804,0.851
SEIR01_sl1000_mr05_nv10_8,1,0.875,0.933,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_9,1,0.885,0.939,0.96,0.923,0.941
SEIR01_sl250_mr025_nv10_1,0.882,0.333,0.484,0.738,0.689,0.713
SEIR01_sl250_mr025_nv10_10,1,0.353,0.522,0.682,0.882,0.769
SEIR01_sl250_mr025_nv10_11,0.667,0.25,0.364,0.579,0.688,0.629
SEIR01_sl250_mr025_nv10_12,0.952,0.465,0.625,0.75,0.837,0.791
SEIR01_sl250_mr025_nv10_13,0,0,0,0.286,0.333,0.308
SEIR01_sl250_mr025_nv10_14,0.875,0.457,0.6,0.732,0.652,0.69
SEIR01_sl250_mr025_nv10_15,0,0,0,0.667,0.857,0.75
SEIR01_sl250_mr025_nv10_16,0.867,0.283,0.426,0.585,0.522,0.552
SEIR01_sl250_mr025_nv10_17,1,0.125,0.222,0.385,0.625,0.476
SEIR01_sl250_mr025_nv10_18,1,0.344,0.512,0.694,0.781,0.735
SEIR01_sl250_mr025_nv10_19,1,0.667,0.8,0.846,0.917,0.88
SEIR01_sl250_mr025_nv10_2,0.5,0.071,0.125,0.588,0.714,0.645
SEIR01_sl250_mr025_nv10_20,0.625,0.278,0.385,0.684,0.722,0.703
SEIR01_sl250_mr025_nv10_3,1,0.556,0.714,0.724,0.778,0.75
SEIR01_sl250_mr025_nv10_4,0.857,0.429,0.571,0.8,0.857,0.828
SEIR01_sl250_mr025_nv10_5,0.909,0.244,0.385,0.703,0.634,0.667
SEIR01_sl250_mr025_nv10_6,0.8,0.182,0.296,0.6,0.682,0.638
SEIR01_sl250_mr025_nv10_7,0.8,0.286,0.421,0.706,0.857,0.774
SEIR01_sl250_mr025_nv10_8,1,0.353,0.522,0.879,0.853,0.866
SEIR01_sl250_mr025_nv10_9,0.913,0.344,0.5,0.824,0.689,0.75
SEIR01_sl500_mr025_nv10_1,0.667,0.2,0.308,0.455,0.5,0.476
SEIR01_sl500_mr025_nv10_10,0.833,0.714,0.769,0.733,0.786,0.759
SEIR01_sl500_mr025_nv10_11,0.818,0.529,0.643,0.65,0.765,0.703
SEIR01_sl500_mr025_nv10_12,1,0.647,0.786,0.796,0.843,0.819
SEIR01_sl500_mr025_nv10_13,0.909,0.5,0.645,0.765,0.65,0.703
SEIR01_sl500_mr025_nv10_14,1,0.667,0.8,0.714,0.833,0.769
SEIR01_sl500_mr025_nv10_15,1,0.845,0.916,0.914,0.914,0.914
SEIR01_sl500_mr025_nv10_16,0.9,0.6,0.72,0.647,0.733,0.688
SEIR01_sl500_mr025_nv10_17,0.5,0.167,0.25,0.4,0.333,0.364
SEIR01_sl500_mr025_nv10_18,0.75,0.5,0.6,0.5,0.5,0.5
SEIR01_sl500_mr025_nv10_19,0.667,0.25,0.364,0.6,0.75,0.667
SEIR01_sl500_mr025_nv10_2,1,0.25,0.4,0.667,0.75,0.706
SEIR01_sl500_mr025_nv10_20,0.759,0.688,0.721,0.774,0.75,0.762
SEIR01_sl500_mr025_nv10_3,0.929,0.619,0.743,0.8,0.762,0.78
SEIR01_sl500_mr025_nv10_4,0.667,0.286,0.4,0.75,0.857,0.8
SEIR01_sl500_mr025_nv10_5,1,0.4,0.571,0.429,0.6,0.5
SEIR01_sl500_mr025_nv10_6,0.977,0.811,0.887,0.906,0.906,0.906
SEIR01_sl500_mr025_nv10_7,0.957,0.647,0.772,0.861,0.912,0.886
SEIR01_sl500_mr025_nv10_8,1,0.312,0.476,0.727,1,0.842
SEIR01_sl500_mr025_nv10_9,1,0.667,0.8,0.778,0.778,0.778
SIR003_sl1000_mr025_nv10_1,0.769,0.714,0.741,0.714,0.714,0.714
SIR003_sl1000_mr025_nv10_10,0.8,0.615,0.696,0.833,0.769,0.8
SIR003_sl1000_mr025_nv10_11,0.68,0.567,0.618,0.68,0.567,0.618
SIR003_sl1000_mr025_nv10_12,0.818,0.735,0.774,0.854,0.837,0.845
SIR003_sl1000_mr025_nv10_13,0.667,0.364,0.471,0.571,0.364,0.444
SIR003_sl1000_mr025_nv10_14,1,0.667,0.8,0.867,0.867,0.867
SIR003_sl1000_mr025_nv10_15,0.737,0.583,0.651,0.789,0.625,0.698
SIR003_sl1000_mr025_nv10_16,0.667,0.471,0.552,0.75,0.706,0.727
SIR003_sl1000_mr025_nv10_17,0.889,0.696,0.78,0.792,0.826,0.809
SIR003_sl1000_mr025_nv10_18,1,0.4,0.571,1,1,1
SIR003_sl1000_mr025_nv10_19,0.75,0.5,0.6,0.75,0.75,0.75
SIR003_sl1000_mr025_nv10_2,0.929,0.684,0.788,0.882,0.789,0.833
SIR003_sl1000_mr025_nv10_20,0.75,0.667,0.706,0.778,0.778,0.778
SIR003_sl1000_mr025_nv10_3,1,0.692,0.818,0.955,0.808,0.875
SIR003_sl1000_mr025_nv10_4,0.84,0.677,0.75,0.867,0.839,0.852
SIR003_sl1000_mr025_nv10_5,1,0.571,0.727,0.75,0.857,0.8
SIR003_sl1000_mr025_nv10_6,0.833,0.652,0.732,0.842,0.696,0.762
SIR003_sl1000_mr025_nv10_7,0.643,0.562,0.6,0.529,0.562,0.545
SIR003_sl1000_mr025_nv10_8,0.917,0.733,0.815,0.867,0.867,0.867
SIR003_sl1000_mr025_nv10_9,0.682,0.536,0.6,0.739,0.607,0.667
SIR003_sl1000_mr05_nv10_1,0.818,0.529,0.643,0.812,0.765,0.788
SIR003_sl1000_mr05_nv10_10,1,0.769,0.87,0.846,0.846,0.846
SIR003_sl1000_mr05_nv10_11,0.733,0.629,0.677,0.724,0.6,0.656
SIR003_sl1000_mr05_nv10_12,0.824,0.764,0.792,0.865,0.818,0.841
SIR003_sl1000_mr05_nv10_13,0.83,0.696,0.757,0.86,0.768,0.811
SIR003_sl1000_mr05_nv10_14,1,0.7,0.824,1,1,1
SIR003_sl1000_mr05_nv10_15,0.917,0.846,0.88,0.923,0.923,0.923
SIR003_sl1000_mr05_nv10_16,0.857,0.72,0.783,0.81,0.68,0.739
SIR003_sl1000_mr05_nv10_17,0.75,0.429,0.545,0.75,0.429,0.545
SIR003_sl1000_mr05_nv10_18,0.923,0.522,0.667,0.773,0.739,0.756
SIR003_sl1000_mr05_nv10_19,0.857,0.649,0.738,0.861,0.838,0.849
SIR003_sl1000_mr05_nv10_2,0.909,0.667,0.769,0.933,0.933,0.933
SIR003_sl1000_mr05_nv10_20,0.5,0.333,0.4,0.667,0.444,0.533
SIR003_sl1000_mr05_nv10_3,0.875,0.7,0.778,0.7,0.7,0.7
SIR003_sl1000_mr05_nv10_4,0.889,0.615,0.727,0.714,0.769,0.741
SIR003_sl1000_mr05_nv10_5,0.585,0.522,0.552,0.611,0.478,0.537
SIR003_sl1000_mr05_nv10_6,0.857,0.571,0.686,0.778,0.667,0.718
