dataset,phylo_prec,phylo_rec,phylo_f1,tnet_prec,tnet_rec,tnet_f1
SEIR015_sl1000_mr025_nv5_15,0.686,0.369,0.48,0.759,0.677,0.715
SEIR015_sl1000_mr025_nv5_16,1,0.308,0.471,1,0.731,0.844
SEIR015_sl1000_mr025_nv5_17,0.933,0.341,0.5,0.846,0.805,0.825
SEIR015_sl1000_mr025_nv5_18,0.815,0.4,0.537,0.821,0.582,0.681
SEIR015_sl1000_mr025_nv5_19,0.5,0.455,0.476,0.357,0.455,0.4
SEIR015_sl1000_mr025_nv5_2,1,0.444,0.615,0.857,0.667,0.75
SEIR015_sl1000_mr025_nv5_20,0.714,0.244,0.364,0.759,0.537,0.629
SEIR015_sl1000_mr025_nv5_3,0.692,0.333,0.45,0.737,0.519,0.609
SEIR015_sl1000_mr025_nv5_4,0.762,0.32,0.451,0.85,0.68,0.756
SEIR015_sl1000_mr025_nv5_5,0.833,0.238,0.37,0.583,0.333,0.424
SEIR015_sl1000_mr025_nv5_6,0.346,0.145,0.205,0.538,0.339,0.416
SEIR015_sl1000_mr025_nv5_7,0.889,0.308,0.457,0.8,0.615,0.696
SEIR015_sl1000_mr025_nv5_8,0.889,0.348,0.5,0.824,0.609,0.7
SEIR015_sl1000_mr025_nv5_9,0.56,0.35,0.431,0.595,0.55,0.571
SEIR015_sl1000_mr05_nv10_1,0.714,0.294,0.417,0.667,0.471,0.552
SEIR015_sl1000_mr05_nv10_10,0.875,0.778,0.824,0.8,0.889,0.842
SEIR015_sl1000_mr05_nv10_11,0.375,0.375,0.375,0.375,0.375,0.375
SEIR015_sl1000_mr05_nv10_12,0.571,0.5,0.533,0.727,1,0.842
SEIR015_sl1000_mr05_nv10_13,0.927,0.623,0.745,0.927,0.836,0.879
SEIR015_sl1000_mr05_nv10_14,0.81,0.37,0.507,0.758,0.543,0.633
SEIR015_sl1000_mr05_nv10_15,0.75,0.273,0.4,0.636,0.636,0.636
SEIR015_sl1000_mr05_nv10_16,0.893,0.61,0.725,0.767,0.805,0.786
SEIR015_sl1000_mr05_nv10_17,0.681,0.464,0.552,0.735,0.725,0.73
SEIR015_sl1000_mr05_nv10_18,0.704,0.463,0.559,0.711,0.78,0.744
SEIR015_sl1000_mr05_nv10_19,0.556,0.469,0.508,0.719,0.719,0.719
SEIR015_sl1000_mr05_nv10_2,1,0.31,0.473,0.9,0.643,0.75
SEIR015_sl1000_mr05_nv10_20,0.429,0.146,0.218,0.455,0.244,0.317
SEIR015_sl1000_mr05_nv10_3,0.867,0.696,0.772,0.885,0.821,0.852
SEIR015_sl1000_mr05_nv10_4,0.476,0.312,0.377,0.545,0.562,0.554
SEIR015_sl1000_mr05_nv10_5,0.714,0.455,0.556,0.7,0.636,0.667
SEIR015_sl1000_mr05_nv10_6,0.923,0.4,0.558,0.84,0.7,0.764
SEIR015_sl1000_mr05_nv10_7,0.5,0.615,0.552,0.529,0.692,0.6
SEIR015_sl1000_mr05_nv10_8,0.875,0.583,0.7,0.794,0.75,0.771
SEIR015_sl1000_mr05_nv10_9,0.545,0.4,0.462,0.647,0.733,0.688
SEIR015_sl250_mr025_nv10_1,0.478,0.647,0.55,0.652,0.882,0.75
SEIR015_sl250_mr025_nv10_10,0.521,0.424,0.467,0.588,0.678,0.63
SEIR015_sl250_mr025_nv10_11,0.542,0.382,0.448,0.618,0.618,0.618
SEIR015_sl250_mr025_nv10_12,0.6,0.558,0.578,0.536,0.698,0.606
SEIR015_sl250_mr025_nv10_13,0.889,0.5,0.64,0.8,0.75,0.774
SEIR015_sl250_mr025_nv10_14,0.25,0.28,0.264,0.378,0.56,0.452
SEIR015_sl250_mr025_nv10_15,0.639,0.469,0.541,0.609,0.571,0.589
SEIR015_sl250_mr025_nv10_16,0.138,0.148,0.143,0.133,0.222,0.167
SEIR015_sl250_mr025_nv10_17,0,0,0,0.556,0.417,0.476
SEIR015_sl250_mr025_nv10_18,0.2,0.182,0.19,0.263,0.455,0.333
SEIR015_sl250_mr025_nv10_19,0.5,0.297,0.373,0.636,0.568,0.6
SEIR015_sl250_mr025_nv10_2,0.263,0.227,0.244,0.318,0.318,0.318
SEIR015_sl250_mr025_nv10_20,0.645,0.606,0.625,0.548,0.697,0.613
SEIR015_sl250_mr025_nv10_3,0.462,0.4,0.429,0.55,0.733,0.629
SEIR015_sl250_mr025_nv10_4,0.727,0.64,0.681,0.643,0.72,0.679
SEIR015_sl250_mr025_nv10_5,0.8,0.5,0.615,0.75,0.75,0.75
SEIR015_sl250_mr025_nv10_6,0.517,0.429,0.469,0.537,0.629,0.579
SEIR015_sl250_mr025_nv10_7,0.5,0.375,0.429,0.333,0.375,0.353
SEIR015_sl250_mr025_nv10_8,0.8,0.444,0.571,0.783,0.667,0.72
SEIR015_sl250_mr025_nv10_9,0.25,0.2,0.222,0.688,0.733,0.71
SEIR015_sl500_mr025_nv10_1,0.714,0.5,0.588,0.667,0.6,0.632
SEIR015_sl500_mr025_nv10_10,0.885,0.535,0.667,0.857,0.837,0.847
SEIR015_sl500_mr025_nv10_11,0,0,0,0.167,0.125,0.143
SEIR015_sl500_mr025_nv10_12,0.714,0.377,0.494,0.721,0.585,0.646
SEIR015_sl500_mr025_nv10_13,0.583,0.5,0.538,0.516,0.571,0.542
SEIR015_sl500_mr025_nv10_14,1,0.778,0.875,1,0.889,0.941
SEIR015_sl500_mr025_nv10_15,0.893,0.431,0.581,0.796,0.672,0.729
SEIR015_sl500_mr025_nv10_16,0.667,0.333,0.444,0.6,0.75,0.667
SEIR015_sl500_mr025_nv10_17,0.769,0.714,0.741,0.765,0.929,0.839
SEIR015_sl500_mr025_nv10_18,0.75,0.231,0.353,0.765,0.5,0.605
SEIR015_sl500_mr025_nv10_19,0.75,0.6,0.667,0.889,0.8,0.842
SEIR015_sl500_mr025_nv10_2,0.5,0.25,0.333,0.625,0.625,0.625
SEIR015_sl500_mr025_nv10_20,0.756,0.531,0.624,0.742,0.719,0.73
SEIR015_sl500_mr025_nv10_3,0.696,0.432,0.533,0.719,0.622,0.667
SEIR015_sl500_mr025_nv10_4,0.656,0.512,0.575,0.63,0.707,0.667
SEIR015_sl500_mr025_nv10_5,0.889,0.571,0.696,0.867,0.929,0.897
SEIR015_sl500_mr025_nv10_6,0.789,0.789,0.789,0.75,0.789,0.769
SEIR015_sl500_mr025_nv10_7,0.727,0.387,0.505,0.66,0.532,0.589
SEIR015_sl500_mr025_nv10_8,0.75,0.493,0.595,0.716,0.716,0.716
SEIR015_sl500_mr025_nv10_9,0.778,0.636,0.7,0.6,0.818,0.692
SEIR01_sl1000_mr0125_nv10_1,0.846,0.611,0.71,0.765,0.722,0.743
SEIR01_sl1000_mr0125_nv10_10,0.949,0.685,0.796,0.92,0.852,0.885
SEIR01_sl1000_mr0125_nv10_11,1,0.769,0.87,0.923,0.923,0.923
SEIR01_sl1000_mr0125_nv10_12,1,0.2,0.333,0.333,0.2,0.25
SEIR01_sl1000_mr0125_nv10_13,0.9,0.9,0.9,0.818,0.9,0.857
SEIR01_sl1000_mr0125_nv10_14,0.96,0.8,0.873,0.935,0.967,0.951
SEIR01_sl1000_mr0125_nv10_15,1,0.417,0.588,0.864,0.792,0.826
SEIR01_sl1000_mr0125_nv10_16,0.667,0.286,0.4,0.857,0.857,0.857
SEIR01_sl1000_mr0125_nv10_17,0.833,0.833,0.833,0.833,0.833,0.833
SEIR01_sl1000_mr0125_nv10_18,0.921,0.778,0.843,0.841,0.822,0.831
SEIR01_sl1000_mr0125_nv10_19,0.917,0.733,0.815,0.926,0.833,0.877
SEIR01_sl1000_mr0125_nv10_2,0.941,0.615,0.744,0.923,0.923,0.923
SEIR01_sl1000_mr0125_nv10_20,0.913,0.84,0.875,0.889,0.96,0.923
SEIR01_sl1000_mr0125_nv10_3,0.846,0.579,0.688,0.889,0.842,0.865
SEIR01_sl1000_mr0125_nv10_4,0.938,0.625,0.75,0.895,0.708,0.791
SEIR01_sl1000_mr0125_nv10_5,0.923,0.766,0.837,0.875,0.894,0.884
SEIR01_sl1000_mr0125_nv10_6,0.929,0.542,0.684,0.907,0.812,0.857
SEIR01_sl1000_mr0125_nv10_7,0.966,0.718,0.824,0.973,0.923,0.947
SEIR01_sl1000_mr0125_nv10_8,0.667,0.333,0.444,0.667,0.667,0.667
SEIR01_sl1000_mr0125_nv10_9,0.968,0.638,0.769,0.913,0.894,0.903
SEIR01_sl1000_mr025_nv10_1,0.889,0.571,0.696,0.885,0.821,0.852
SEIR01_sl1000_mr025_nv10_10,0.778,0.778,0.778,0.778,0.778,0.778
SEIR01_sl1000_mr025_nv10_11,0.923,0.686,0.787,0.882,0.857,0.87
SEIR01_sl1000_mr025_nv10_12,1,0.625,0.769,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv10_13,0.667,0.2,0.308,0.812,0.65,0.722
SEIR01_sl1000_mr025_nv10_14,0.955,0.618,0.75,0.886,0.912,0.899
SEIR01_sl1000_mr025_nv10_15,0.75,0.6,0.667,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv10_16,0.96,0.571,0.716,0.925,0.881,0.902
SEIR01_sl1000_mr025_nv10_17,0.897,0.578,0.703,0.833,0.667,0.741
SEIR01_sl1000_mr025_nv10_18,0.875,0.778,0.824,0.889,0.889,0.889
SEIR01_sl1000_mr025_nv10_19,0.919,0.576,0.708,0.796,0.729,0.761
SEIR01_sl1000_mr025_nv10_2,0.941,0.727,0.821,0.913,0.955,0.933
SEIR01_sl1000_mr025_nv10_20,0.769,0.588,0.667,0.824,0.824,0.824
SEIR01_sl1000_mr025_nv10_3,0.943,0.673,0.786,0.86,0.878,0.869
SEIR01_sl1000_mr025_nv10_4,0.917,0.635,0.75,0.933,0.808,0.866
SEIR01_sl1000_mr025_nv10_5,0.972,0.795,0.875,0.95,0.864,0.905
SEIR01_sl1000_mr025_nv10_6,0.833,0.714,0.769,0.714,0.714,0.714
SEIR01_sl1000_mr025_nv10_7,0.844,0.675,0.75,0.784,0.725,0.753
SEIR01_sl1000_mr025_nv10_8,0.947,0.667,0.783,0.88,0.815,0.846
SEIR01_sl1000_mr025_nv10_9,1,0.596,0.747,0.897,0.745,0.814
SEIR01_sl1000_mr025_nv20_1,0.917,0.688,0.786,0.912,0.969,0.939
SEIR01_sl1000_mr025_nv20_10,0.8,0.444,0.571,0.857,0.667,0.75
SEIR01_sl1000_mr025_nv20_11,0.75,0.6,0.667,0.8,0.8,0.8
SEIR01_sl1000_mr025_nv20_12,0.933,0.778,0.848,0.889,0.889,0.889
SEIR01_sl1000_mr025_nv20_13,0.935,0.741,0.827,0.875,0.845,0.86
SEIR01_sl1000_mr025_nv20_14,0.846,0.846,0.846,0.786,0.846,0.815
SEIR01_sl1000_mr025_nv20_15,0.882,0.652,0.75,0.957,0.957,0.957
SEIR01_sl1000_mr025_nv20_16,0.333,0.286,0.308,0.545,0.857,0.667
SEIR01_sl1000_mr025_nv20_17,0.95,0.76,0.844,0.88,0.88,0.88
SEIR01_sl1000_mr025_nv20_18,0.92,0.885,0.902,0.885,0.885,0.885
SEIR01_sl1000_mr025_nv20_19,0.923,0.906,0.914,0.943,0.943,0.943
SEIR01_sl1000_mr025_nv20_2,0.933,0.667,0.778,0.907,0.929,0.918
SEIR01_sl1000_mr025_nv20_20,0.857,0.581,0.692,0.889,0.774,0.828
SEIR01_sl1000_mr025_nv20_3,0.833,0.714,0.769,0.864,0.905,0.884
SEIR01_sl1000_mr025_nv20_4,0.857,0.75,0.8,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv20_5,0.926,0.758,0.833,0.875,0.848,0.862
SEIR01_sl1000_mr025_nv20_6,1,1,1,0.917,1,0.957
SEIR01_sl1000_mr025_nv20_7,1,0.706,0.828,0.882,0.882,0.882
SEIR01_sl1000_mr025_nv20_8,0.75,0.6,0.667,0.6,0.6,0.6
SEIR01_sl1000_mr025_nv20_9,1,0.917,0.957,1,1,1
SEIR01_sl1000_mr025_nv5_1,0.923,0.585,0.716,0.818,0.659,0.73
SEIR01_sl1000_mr025_nv5_10,1,0.273,0.429,0.885,0.697,0.78
SEIR01_sl1000_mr025_nv5_11,0.7,0.368,0.483,0.765,0.684,0.722
SEIR01_sl1000_mr025_nv5_12,0.75,0.316,0.444,0.824,0.737,0.778
SEIR01_sl1000_mr025_nv5_13,1,0.75,0.857,0.917,0.917,0.917
SEIR01_sl1000_mr025_nv5_14,0.867,0.65,0.743,0.905,0.95,0.927
SEIR01_sl1000_mr025_nv5_15,0.786,0.407,0.537,0.692,0.667,0.679
SEIR01_sl1000_mr025_nv5_16,0.909,0.556,0.69,0.944,0.944,0.944
SEIR01_sl1000_mr025_nv5_17,0.8,0.364,0.5,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv5_18,0.926,0.532,0.676,0.8,0.681,0.736
SEIR01_sl1000_mr025_nv5_19,0.976,0.69,0.808,0.948,0.948,0.948
SEIR01_sl1000_mr025_nv5_2,0.625,0.312,0.417,0.75,0.562,0.643
SEIR01_sl1000_mr025_nv5_20,0.895,0.708,0.791,0.652,0.625,0.638
SEIR01_sl1000_mr025_nv5_3,0.75,0.6,0.667,0.727,0.8,0.762
SEIR01_sl1000_mr025_nv5_4,0.897,0.52,0.658,0.902,0.74,0.813
SEIR01_sl1000_mr025_nv5_5,0.95,0.373,0.535,0.771,0.529,0.628
SEIR01_sl1000_mr025_nv5_6,0.667,0.5,0.571,0.75,0.75,0.75
SEIR01_sl1000_mr025_nv5_7,1,0.8,0.889,0.9,0.9,0.9
SEIR01_sl1000_mr025_nv5_8,0.875,0.609,0.718,0.875,0.913,0.894
SEIR01_sl1000_mr025_nv5_9,1,0.222,0.364,0.778,0.778,0.778
SEIR01_sl1000_mr05_nv10_1,0.857,0.462,0.6,0.909,0.769,0.833
SEIR01_sl1000_mr05_nv10_10,0.857,0.857,0.857,0.857,0.857,0.857
SEIR01_sl1000_mr05_nv10_11,0.815,0.688,0.746,0.8,0.75,0.774
SEIR01_sl1000_mr05_nv10_12,0.953,0.707,0.812,0.891,0.845,0.867
SEIR01_sl1000_mr05_nv10_13,0.667,0.25,0.364,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_14,0.92,0.59,0.719,0.867,0.667,0.754
SEIR01_sl1000_mr05_nv10_15,0.917,0.688,0.786,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_16,0.95,0.864,0.905,0.955,0.955,0.955
SEIR01_sl1000_mr05_nv10_17,0.929,0.591,0.722,0.952,0.909,0.93
SEIR01_sl1000_mr05_nv10_18,0.952,0.714,0.816,0.87,0.839,0.855
SEIR01_sl1000_mr05_nv10_19,1,0.286,0.444,0.4,0.286,0.333
SEIR01_sl1000_mr05_nv10_2,0.875,0.875,0.875,0.889,1,0.941
SEIR01_sl1000_mr05_nv10_20,0.902,0.712,0.796,0.918,0.865,0.891
SEIR01_sl1000_mr05_nv10_3,0.882,0.6,0.714,0.913,0.84,0.875
SEIR01_sl1000_mr05_nv10_4,0.778,0.636,0.7,0.8,0.727,0.762
SEIR01_sl1000_mr05_nv10_5,0.875,0.778,0.824,0.889,0.889,0.889
SEIR01_sl1000_mr05_nv10_6,0.88,0.55,0.677,0.865,0.8,0.831
SEIR01_sl1000_mr05_nv10_7,0.889,0.696,0.78,0.844,0.826,0.835
SEIR01_sl1000_mr05_nv10_8,0.875,0.875,0.875,0.875,0.875,0.875
SEIR01_sl1000_mr05_nv10_9,1,0.692,0.818,0.958,0.885,0.92
SEIR01_sl250_mr025_nv10_1,0.619,0.578,0.598,0.604,0.644,0.624
SEIR01_sl250_mr025_nv10_10,0.769,0.588,0.667,0.722,0.765,0.743
SEIR01_sl250_mr025_nv10_11,0.688,0.688,0.688,0.684,0.812,0.743
SEIR01_sl250_mr025_nv10_12,0.78,0.744,0.762,0.8,0.837,0.818
SEIR01_sl250_mr025_nv10_13,0.5,0.333,0.4,0.571,0.667,0.615
SEIR01_sl250_mr025_nv10_14,0.686,0.522,0.593,0.625,0.543,0.581
SEIR01_sl250_mr025_nv10_15,0.6,0.857,0.706,0.6,0.857,0.706
SEIR01_sl250_mr025_nv10_16,0.429,0.391,0.409,0.475,0.63,0.542
SEIR01_sl250_mr025_nv10_17,0.222,0.25,0.235,0.417,0.625,0.5
SEIR01_sl250_mr025_nv10_18,0.71,0.688,0.698,0.694,0.781,0.735
SEIR01_sl250_mr025_nv10_19,0.875,0.583,0.7,0.714,0.833,0.769
SEIR01_sl250_mr025_nv10_2,0.75,0.643,0.692,0.714,0.714,0.714
SEIR01_sl250_mr025_nv10_20,0.917,0.611,0.733,0.619,0.722,0.667
SEIR01_sl250_mr025_nv10_3,0.692,0.667,0.679,0.69,0.741,0.714
SEIR01_sl250_mr025_nv10_4,0.818,0.643,0.72,0.812,0.929,0.867
SEIR01_sl250_mr025_nv10_5,0.667,0.634,0.65,0.689,0.756,0.721
SEIR01_sl250_mr025_nv10_6,0.619,0.591,0.605,0.63,0.773,0.694
SEIR01_sl250_mr025_nv10_7,0.733,0.786,0.759,0.706,0.857,0.774
SEIR01_sl250_mr025_nv10_8,0.722,0.765,0.743,0.643,0.794,0.711
SEIR01_sl250_mr025_nv10_9,0.698,0.607,0.649,0.761,0.836,0.797
SEIR01_sl500_mr025_nv10_1,0.75,0.6,0.667,0.625,0.5,0.556
SEIR01_sl500_mr025_nv10_10,0.875,0.5,0.636,0.786,0.786,0.786
SEIR01_sl500_mr025_nv10_11,0.786,0.647,0.71,0.824,0.824,0.824
SEIR01_sl500_mr025_nv10_12,0.907,0.765,0.83,0.868,0.902,0.885
SEIR01_sl500_mr025_nv10_13,0.833,0.5,0.625,0.824,0.7,0.757
SEIR01_sl500_mr025_nv10_14,1,0.667,0.8,0.667,0.667,0.667
SEIR01_sl500_mr025_nv10_15,0.884,0.655,0.752,0.828,0.828,0.828
SEIR01_sl500_mr025_nv10_16,0.9,0.6,0.72,0.857,0.8,0.828
SEIR01_sl500_mr025_nv10_17,0.667,0.333,0.444,0.4,0.333,0.364
SEIR01_sl500_mr025_nv10_18,0.5,0.167,0.25,0.333,0.333,0.333
SEIR01_sl500_mr025_nv10_19,0.6,0.75,0.667,0.6,0.75,0.667
SEIR01_sl500_mr025_nv10_2,0.8,0.5,0.615,0.625,0.625,0.625
SEIR01_sl500_mr025_nv10_20,0.842,0.5,0.627,0.821,0.719,0.767
SEIR01_sl500_mr025_nv10_3,0.895,0.81,0.85,0.864,0.905,0.884
SEIR01_sl500_mr025_nv10_4,1,0.714,0.833,0.75,0.857,0.8
SEIR01_sl500_mr025_nv10_5,1,0.6,0.75,1,0.8,0.889
SEIR01_sl500_mr025_nv10_6,0.909,0.755,0.825,0.917,0.83,0.871
SEIR01_sl500_mr025_nv10_7,0.867,0.765,0.812,0.829,0.853,0.841
SEIR01_sl500_mr025_nv10_8,0.812,0.812,0.812,0.737,0.875,0.8
SEIR01_sl500_mr025_nv10_9,0.778,0.778,0.778,0.778,0.778,0.778
SIR003_sl1000_mr025_nv10_1,0.9,0.643,0.75,0.833,0.714,0.769
SIR003_sl1000_mr025_nv10_10,0.8,0.615,0.696,0.833,0.769,0.8
SIR003_sl1000_mr025_nv10_11,0.933,0.467,0.622,0.696,0.533,0.604
SIR003_sl1000_mr025_nv10_12,0.967,0.592,0.734,0.826,0.776,0.8
SIR003_sl1000_mr025_nv10_13,0.75,0.273,0.4,0.667,0.364,0.471
SIR003_sl1000_mr025_nv10_14,1,0.467,0.636,0.846,0.733,0.786
SIR003_sl1000_mr025_nv10_15,0.867,0.542,0.667,0.722,0.542,0.619
SIR003_sl1000_mr025_nv10_16,0.875,0.412,0.56,0.688,0.647,0.667
SIR003_sl1000_mr025_nv10_17,0.895,0.739,0.81,0.818,0.783,0.8
SIR003_sl1000_mr025_nv10_18,1,0.4,0.571,1,1,1
SIR003_sl1000_mr025_nv10_19,0.909,0.417,0.571,0.739,0.708,0.723
SIR003_sl1000_mr025_nv10_2,0.875,0.737,0.8,0.875,0.737,0.8
SIR003_sl1000_mr025_nv10_20,0.75,0.333,0.462,0.667,0.667,0.667
SIR003_sl1000_mr025_nv10_3,0.95,0.731,0.826,1,0.731,0.844
SIR003_sl1000_mr025_nv10_4,1,0.484,0.652,0.875,0.677,0.764
SIR003_sl1000_mr025_nv10_5,0.833,0.714,0.769,0.714,0.714,0.714
SIR003_sl1000_mr025_nv10_6,0.923,0.522,0.667,0.882,0.652,0.75
SIR003_sl1000_mr025_nv10_7,0.75,0.375,0.5,0.643,0.562,0.6
SIR003_sl1000_mr025_nv10_8,1,0.667,0.8,0.867,0.867,0.867
SIR003_sl1000_mr025_nv10_9,1,0.429,0.6,0.842,0.571,0.681
SIR003_sl1000_mr05_nv10_1,0.818,0.529,0.643,0.733,0.647,0.688
SIR003_sl1000_mr05_nv10_10,1,0.769,0.87,0.846,0.846,0.846
SIR003_sl1000_mr05_nv10_11,0.81,0.486,0.607,0.667,0.629,0.647
SIR003_sl1000_mr05_nv10_12,0.976,0.727,0.833,0.88,0.8,0.838
SIR003_sl1000_mr05_nv10_13,0.968,0.536,0.69,0.894,0.75,0.816
SIR003_sl1000_mr05_nv10_14,1,0.7,0.824,1,1,1
SIR003_sl1000_mr05_nv10_15,1,0.615,0.762,0.923,0.923,0.923
SIR003_sl1000_mr05_nv10_16,1,0.48,0.649,0.882,0.6,0.714
SIR003_sl1000_mr05_nv10_17,0.833,0.357,0.5,0.75,0.429,0.545
SIR003_sl1000_mr05_nv10_18,0.875,0.609,0.718,0.762,0.696,0.727
SIR003_sl1000_mr05_nv10_19,0.867,0.703,0.776,0.833,0.811,0.822
SIR003_sl1000_mr05_nv10_2,1,0.667,0.8,0.933,0.933,0.933
SIR003_sl1000_mr05_nv10_20,1,0.222,0.364,0.75,0.333,0.462
